Name,Length,EffectiveLength,TPM,NumReads
PNW88569,669,480.970,0.839535,1.000
PNW88570,1796,1607.906,0.000000,0.000
PNW87939,3404,3215.906,2.636771,21.000
PNW88415,4917,4728.906,2.305470,27.000
PNW88361,1615,1426.906,5.211608,18.417
PNW88362,432,245.071,12.494695,7.583
PNW88394,1026,837.906,1.445714,3.000
PNW88887,5521,5332.906,3.407257,45.000
PNW88602,2746,2557.906,3.788638,24.000
PNW88892,1423,1234.906,14.714147,45.000
PNW89011,3116,2927.906,1.001263,7.260
PNW88612,1596,1407.906,14.913725,52.000
PNW88539,937,748.908,3.235037,6.000
PNW89014,2313,2124.906,0.380055,2.000
PNW88825,8218,8029.906,5.958740,118.497
PNW87773,1599,1410.906,0.000000,0.000
PNW88383,1179,990.906,39.934672,98.000
PNW88983,1362,1173.906,0.000000,0.000
PNW88984,1806,1617.906,4.991524,20.000
PNW88816,2577,2388.906,2.366385,14.000
PNW89069,1338,1149.906,36.168572,103.000
PNW88210,14240,14051.906,5.747131,200.000
PNW88818,3078,2889.906,8.942370,64.000
PNW88167,1426,1237.906,22.180826,68.000
PNW88513,3372,3183.906,8.750749,69.000
PNW88180,5267,5078.906,12.612705,158.643
PNW88179,1644,1455.906,0.000000,0.000
PNW88426,1429,1240.906,21.801802,67.000
PNW88934,8424,8235.906,0.833478,17.000
PNW88410,2547,2358.906,53.364068,311.748
PNW88411,2253,2064.906,6.943699,35.509
PNW88634,8125,7936.906,6.308510,124.000
PNW88958,1422,1233.906,12.435349,38.000
PNW87823,2458,2269.906,3.024109,17.000
PNW87804,2329,2140.906,0.943037,5.000
PNW87803,2350,2161.906,0.000000,0.000
PNW87951,3208,3019.906,26.476065,198.012
PNW87952,1119,930.906,0.000000,0.000
PNW88655,2973,2784.906,0.000000,0.000
PNW88409,953,764.908,27.450527,52.000
PNW88590,3531,3342.906,0.362371,3.000
PNW87874,1147,958.906,25.686818,61.000
PNW88350,8756,8567.906,5.184112,110.000
PNW87778,2289,2100.906,10.186516,53.000
PNW88474,1721,1532.906,32.136661,122.000
PNW88673,4655,4466.906,2.350298,26.000
PNW88922,2162,1973.906,0.000000,0.000
PNW88923,2165,1976.906,0.000000,0.000
PNW89009,5771,5582.906,175.318872,2424.000
PNW88116,3408,3219.906,0.000000,0.000
PNW88117,3003,2814.906,5.807151,40.483
PNW87755,1360,1171.906,5.857504,17.000
PNW88599,1260,1071.906,1.506814,4.000
PNW88600,1721,1532.906,0.000000,0.000
PNW88455,2305,2116.906,1.988526,10.425
PNW88454,2254,2065.906,3.630567,18.575
PNW88742,9858,9669.906,18.749101,449.000
PNW87908,3020,2831.906,1.858512,13.034
PNW87822,2648,2459.906,0.164149,1.000
PNW87848,2554,2365.906,6.656157,39.000
PNW88233,886,697.913,0.000000,0.000
PNW88294,3790,3601.906,4.820504,43.000
PNW88644,2993,2804.906,0.000000,0.000
PNW88406,2677,2488.906,0.973418,6.000
PNW88357,5698,5509.906,0.000000,0.000
PNW87818,3192,3003.906,9.006268,67.000
PNW88633,3909,3720.906,1.085195,10.000
PNW88374,5221,5032.906,0.000000,0.000
PNW87749,2496,2307.906,11.372388,65.000
PNW88595,4966,4777.906,1.774754,21.000
PNW88567,3249,3060.906,15.434489,117.000
PNW87771,1857,1668.906,11.855521,49.000
PNW87866,2185,1996.906,3.841956,19.000
PNW88345,1867,1678.906,20.924221,87.000
PNW88363,4520,4331.906,1.025345,11.000
PNW88960,4311,4122.906,3.036090,31.000
PNW88658,1531,1342.906,17.139009,57.000
PNW88832,3783,3594.906,0.561615,5.000
PNW88573,1562,1373.906,2.645099,9.000
PNW88743,13751,13562.906,0.662161,22.241
PNW87948,7449,7260.906,2.391300,43.000
PNW87883,1763,1574.906,0.256390,1.000
PNW87809,2415,2226.906,9.428831,52.000
PNW88218,6664,6475.906,1.745878,28.000
PNW87835,10952,10763.906,1.913184,51.000
PNW88694,4668,4479.906,0.000000,0.000
PNW88695,4298,4109.906,0.000000,0.000
PNW88696,3603,3414.906,0.991937,8.389
PNW88833,6997,6808.906,0.474427,8.000
PNW88868,2191,2002.906,0.201602,1.000
PNW88006,1544,1355.906,13.996670,47.000
PNW88811,1776,1587.906,27.463470,108.000
PNW88690,2596,2407.906,0.167588,0.999
PNW88552,2998,2809.906,61.217305,426.000
PNW88971,13179,12990.906,2.642018,85.000
PNW89067,1737,1548.906,0.260694,1.000
PNW87745,2288,2099.906,5.191828,27.000
PNW88558,1144,955.906,35.060606,83.000
PNW89050,5302,5113.906,2.108893,26.709
PNW88755,1168,979.906,12.362131,30.000
PNW88768,2975,2786.906,6.519985,45.000
PNW87756,2478,2289.906,50.608172,287.000
PNW87937,4059,3870.906,16.794599,161.000
PNW88391,1375,1186.906,6.123682,18.000
PNW88620,2211,2022.906,2.195702,11.000
PNW88499,3302,3113.906,12.189299,94.000
PNW88507,6609,6420.906,0.440208,7.000
PNW87980,1939,1750.906,0.230618,1.000
PNW88214,2673,2484.906,5.362414,33.000
PNW88684,4286,4097.906,2.266325,23.000
PNW88348,2235,2046.906,2.959033,15.000
PNW87825,1357,1168.906,6.563424,19.000
PNW88247,6435,6246.906,1.680601,26.000
PNW88462,3049,2860.906,5.786776,41.000
PNW88093,2334,2145.906,7.338551,39.000
PNW88524,8499,8310.906,11.209685,230.720
PNW88522,6909,6720.906,0.000000,0.000
PNW88523,6906,6717.906,0.257251,4.280
PNW89053,6638,6449.906,2.191145,35.000
PNW87896,4058,3869.906,2.762731,26.478
PNW88554,2482,2293.906,3.344525,19.000
PNW87775,6191,6002.906,0.000000,0.000
PNW87774,6119,5930.906,12.976894,190.606
PNW88708,7574,7385.906,8.637930,158.000
PNW88313,1406,1217.906,11.340114,34.204
PNW88643,2032,1843.906,102.266768,467.000
PNW89004,5945,5756.906,5.330658,76.000
PNW88769,2683,2494.906,10.519996,65.000
PNW88260,2507,2318.906,28.034908,161.000
PNW88575,1708,1519.906,0.000000,0.000
PNW88433,1804,1615.906,53.975180,216.000
PNW88521,450,262.658,0.000000,0.000
PNW88446,3290,3101.906,13.147680,101.000
PNW88844,2162,1973.906,5.114109,25.000
PNW88106,2168,1979.906,30.387720,149.000
PNW88032,6385,6196.906,13.097171,201.000
PNW88676,3406,3217.906,2.635132,21.000
PNW87859,3269,3080.906,48.624131,371.000
PNW88646,3728,3539.906,2.167296,19.000
PNW88804,4934,4745.906,0.000000,0.000
PNW88657,1779,1590.906,1.170393,4.611
PNW87751,3718,3529.906,1.258947,11.006
PNW88022,3965,3776.906,7.804464,73.000
PNW88023,2325,2136.906,0.000000,0.000
PNW88969,2831,2642.906,3.514006,23.000
PNW87920,2227,2038.906,28.716216,145.000
PNW88333,4351,4162.906,3.006917,31.000
PNW87881,2840,2651.906,0.000000,0.000
PNW87766,2724,2535.906,0.637005,4.001
PNW88785,1441,1252.906,12.246770,38.000
PNW88328,2141,1952.906,46.461090,224.706
PNW87788,3259,3070.906,1.051913,8.000
PNW87789,3262,3073.906,0.000000,0.000
PNW87872,2060,1871.906,0.000000,0.000
PNW88452,2618,2429.906,38.220360,230.000
PNW88463,7727,7538.906,12.426134,232.000
PNW88202,3897,3708.906,3.266118,30.000
PNW87797,1361,1172.906,3.098388,9.000
PNW88627,1194,1005.906,2.809941,7.000
PNW88790,2149,1960.906,5.765775,28.000
PNW88421,3720,3531.906,58.878194,515.000
PNW88910,1907,1718.906,51.445622,219.000
PNW88911,594,406.021,0.000000,0.000
PNW87975,5539,5350.906,0.301849,4.000
PNW88243,4080,3891.906,16.807730,162.000
PNW88459,5386,5197.906,50.183444,646.000
PNW88561,2499,2310.906,6.465109,37.000
PNW88752,1603,1414.906,20.607631,72.210
PNW87911,3009,2820.906,0.000000,0.000
PNW88395,1905,1716.906,1.646296,7.000
PNW88660,1529,1340.906,1013.754993,3366.471
PNW88661,1768,1579.906,2.690990,10.529
PNW88437,5848,5659.906,7.134231,100.000
PNW88537,2820,2631.906,3.375271,22.000
PNW87912,2223,2034.906,3.968643,20.000
PNW88229,2905,2716.906,6.242105,42.000
PNW88691,652,463.980,0.000000,0.000
PNW87792,3060,2871.906,0.843602,6.000
PNW87791,3078,2889.906,0.000000,0.000
PNW88417,1988,1799.906,7.627558,34.000
PNW87738,5955,5766.906,3.921042,56.000
PNW88884,4419,4230.906,22.613363,236.942
PNW88885,4724,4535.906,6.837237,76.805
PNW88274,1307,1118.906,0.360880,1.000
PNW87786,1182,993.906,12.188000,30.000
PNW87849,3793,3604.906,16.465684,147.000
PNW88900,4527,4338.906,42.157450,453.000
PNW88748,3639,3450.906,663.447124,5670.000
PNW88440,3313,3124.906,13.826212,107.000
PNW88053,6891,6702.906,0.000000,0.000
PNW88054,6894,6705.906,20.111542,334.000
PNW88368,1960,1771.906,4.785585,21.000
PNW88037,3187,2998.906,0.000000,0.000
PNW88036,3232,3043.906,0.000000,0.000
PNW88571,3346,3157.906,23.143859,181.000
PNW88617,1002,813.906,0.000000,0.000
PNW88618,2579,2390.906,0.000000,0.000
PNW88619,2162,1973.906,0.613693,3.000
PNW88775,4981,4792.906,5.139103,61.000
PNW88774,3333,3144.906,0.000000,0.000
PNW88881,1264,1075.906,4.128334,11.000
PNW87968,2327,2138.906,4.170889,22.093
PNW87967,1803,1614.906,6.227624,24.907
PNW88262,8500,8311.906,9.570221,197.000
PNW88516,5692,5503.906,3.654236,49.809
PNW88517,5734,5545.906,0.000000,0.000
PNW88987,2942,2753.906,1.172998,8.000
PNW87813,2654,2465.906,0.000000,0.000
PNW87812,2615,2426.906,0.000000,0.000
PNW88418,2129,1940.906,14.771013,71.000
PNW89040,2082,1893.906,0.639616,3.000
PNW88207,2707,2518.906,1.603040,10.000
PNW87884,2582,2393.906,7.253002,43.000
PNW87858,1263,1074.906,0.559917,1.491
PNW87857,2537,2348.906,6.104289,35.509
PNW87941,395,208.976,9.301484,4.814
PNW87942,3845,3656.906,0.376352,3.408
PNW87943,3864,3675.906,197.811758,1800.778
PNW88291,7036,6847.906,0.117931,2.000
PNW89033,1399,1210.906,4.001541,12.000
PNW88731,3707,3518.906,0.229498,2.000
PNW87783,3260,3071.906,4.469175,34.000
PNW89048,7419,7230.906,0.000000,0.000
PNW87910,1283,1094.906,0.000000,0.000
PNW88163,3587,3398.906,2.613605,22.000
PNW89061,3318,3129.906,8.256673,64.000
PNW87790,1973,1784.906,1.583577,7.000
PNW89086,1504,1315.906,0.000000,0.000
PNW88990,4389,4200.906,0.000000,0.000
PNW88392,3527,3338.906,0.000000,0.000
PNW88393,3837,3648.906,0.553304,5.000
PNW88672,2085,1896.906,6.392751,30.032
PNW88872,2843,2654.906,2.433477,16.000
PNW88883,6501,6312.906,2.558509,40.000
PNW88907,2790,2601.906,20.640321,133.000
PNW88115,3692,3503.906,1.498122,13.000
PNW88320,1650,1461.906,7.457629,27.000
PNW88008,2941,2752.906,0.000000,0.000
PNW88007,2902,2713.906,4.017218,27.000
PNW88069,6836,6647.906,6.620610,109.000
PNW87768,2539,2350.906,16.832446,98.000
PNW88193,1964,1775.906,4.320063,19.000
PNW88424,1829,1640.906,57.473063,233.556
PNW89052,8402,8213.906,0.639072,13.000
PNW88242,2389,2200.906,1.100794,6.000
PNW88185,4583,4394.906,4.226342,46.000
PNW88849,1473,1284.906,4.713857,15.000
PNW88735,9846,9657.906,0.000000,0.000
PNW88912,5370,5181.906,3.272775,42.000
PNW88428,1488,1299.906,61.194268,197.000
PNW89095,2025,1836.906,7.913562,36.000
PNW88586,4110,3921.906,5.147889,50.000
PNW89056,4202,4013.906,2.213155,22.000
PNW89055,3495,3306.906,0.000000,0.000
PNW88114,2153,1964.906,3.082520,15.000
PNW88533,2508,2319.906,3.307041,19.000
PNW87867,447,259.697,0.000000,0.000
PNW88307,8999,8810.906,4.857823,106.000
PNW89083,2077,1888.906,10.474714,49.000
PNW89073,1248,1059.906,5.714529,15.000
PNW89077,4939,4750.906,11.473970,135.000
PNW89076,4870,4681.906,0.000000,0.000
PNW89013,1487,1298.906,12.434798,40.000
PNW87801,2571,2382.906,0.000000,0.000
PNW88955,1633,1444.906,157.055509,562.000
PNW88326,10171,9982.906,10.921018,270.000
PNW88968,5744,5555.906,5.741542,79.000
PNW88457,2880,2691.906,0.600007,4.000
PNW88506,2378,2189.906,9.034976,49.000
PNW88551,3140,2951.906,1.231109,9.000
PNW87969,1461,1272.906,7.930492,25.000
PNW88580,2500,2311.906,0.000000,0.000
PNW88382,980,791.907,29.574012,58.000
PNW88212,1275,1086.906,0.000000,0.000
PNW88213,1254,1065.906,2.651769,7.000
PNW87846,4078,3889.906,4.567409,44.000
PNW89023,1982,1793.906,3.376354,15.000
PNW88203,1751,1562.906,6.975693,27.000
PNW89075,3200,3011.906,2.279103,17.000
PNW88536,2017,1828.906,18.324964,83.000
PNW89024,2157,1968.906,0.820335,4.000
PNW88997,4810,4621.906,22.976878,263.000
PNW88224,3612,3423.906,0.000000,0.000
PNW88140,1816,1627.906,7.937379,32.000
PNW88073,4855,4666.906,0.692177,8.000
PNW87877,682,493.962,0.000000,0.000
PNW88557,14292,14103.906,4.265827,149.000
PNW87888,4454,4265.906,5.679320,60.000
PNW87949,3506,3317.906,2.799111,23.000
PNW88741,1541,1352.906,0.000000,0.000
PNW89006,1230,1041.906,3.100402,8.000
PNW88122,2313,2124.906,3.800552,20.000
PNW88310,2608,2419.906,28.700295,172.000
PNW88674,2979,2790.906,1.591490,11.000
PNW88153,5895,5706.906,4.811324,68.000
PNW88266,2372,2183.906,1.109363,6.000
PNW88717,5800,5611.906,4.101293,57.000
PNW88747,2370,2181.906,25.908867,140.000
PNW88171,2752,2563.906,0.629962,4.000
PNW87802,4338,4149.906,1.946024,20.000
PNW88947,1373,1184.906,7.837913,23.000
PNW88605,1364,1175.906,3.777257,11.000
PNW88107,6794,6605.906,7.151709,117.000
PNW87999,4931,4742.906,1.021629,12.000
PNW88013,2507,2318.906,0.000000,0.000
PNW89066,3390,3201.906,8.071084,64.001
PNW88332,1293,1104.906,9.501770,26.000
PNW88891,1975,1786.906,6.327217,28.000
PNW88236,4606,4417.906,2.924758,32.000
PNW89005,912,723.909,16.733772,30.000
PNW88315,4243,4054.906,3.087005,31.000
PNW87957,3530,3341.906,17.278188,143.000
PNW88582,3253,3064.906,3.557157,27.000
PNW88652,5446,5257.906,24.114219,314.000
PNW87963,13119,12930.906,6.682534,214.000
PNW88898,10143,9954.906,25.112613,619.117
PNW87893,1824,1635.906,0.242681,0.983
PNW88200,2455,2266.906,196.827229,1105.000
PNW88470,2092,1903.906,1.272513,6.000
PNW88831,3786,3597.906,0.000000,0.000
PNW88141,5069,4880.906,4.467347,54.000
PNW87821,3561,3372.906,6.225231,52.000
PNW88973,5569,5380.906,0.000000,0.000
PNW88972,5572,5383.906,0.311361,4.152
PNW87879,1923,1734.906,2.327451,10.000
PNW88502,1803,1614.906,105.266768,421.000
PNW88305,5736,5547.906,3.275215,45.000
PNW88744,3372,3183.906,11.667666,92.000
PNW87868,2348,2159.906,76.461862,409.000
PNW88488,1522,1333.906,0.606074,2.002
PNW88044,5884,5695.906,0.141783,2.000
PNW88102,4916,4727.906,3.928668,46.000
PNW88360,4186,3997.906,10.908061,108.000
PNW88759,1472,1283.906,0.943506,3.000
PNW88058,4885,4696.906,3.954598,46.000
PNW88451,3381,3192.906,4.426274,35.000
PNW89015,4981,4792.906,21.483134,255.000
PNW88047,2904,2715.906,0.000000,0.000
PNW88762,877,688.913,1.172254,2.000
PNW88458,6229,6040.906,4.010565,60.000
PNW87964,1619,1430.906,1.410962,5.000
PNW88009,6841,6652.906,0.606939,10.000
PNW88909,2682,2493.906,1.781021,11.000
PNW88498,2047,1858.906,2.001977,9.216
PNW88810,581,393.035,0.000000,0.000
PNW88926,3995,3806.906,23.428283,220.880
PNW88927,4010,3821.906,4.872664,46.120
PNW89041,1734,1545.906,0.783600,3.000
PNW88441,1342,1153.906,220.808308,631.000
PNW88121,12875,12686.906,4.328521,136.000
PNW88492,754,565.937,0.000000,0.000
PNW88698,3672,3483.906,53.643524,462.836
PNW89022,1513,1324.906,0.609539,2.000
PNW87929,2533,2344.906,7.748961,45.000
PNW88487,1620,1431.906,1.691972,6.000
PNW88486,1104,915.906,0.000000,0.000
PNW88485,1320,1131.906,0.000000,0.000
PNW88692,1649,1460.906,3.593168,13.000
PNW88019,6282,6093.906,6.427356,97.000
PNW88538,2669,2480.906,0.651038,4.000
PNW88896,8762,8573.906,5.934009,126.000
PNW88297,3559,3370.906,8.984026,75.000
PNW88704,1950,1761.906,5.041925,22.000
PNW88946,5693,5504.906,8.141969,111.000
PNW88693,6384,6195.906,8.602516,132.000
