Name,Length,EffectiveLength,TPM,NumReads
PNW88314,1261,993.695,9.660215,184.050
PNW88039,2227,1959.695,0.000000,0.000
PNW88038,2917,2649.695,0.039368,2.000
PNW88002,1968,1700.695,1.318703,43.000
PNW88505,4315,4047.695,0.979289,76.000
PNW89059,4469,4201.695,0.063039,5.078
PNW88071,5392,5124.695,0.071242,7.000
PNW88072,5422,5154.695,0.000000,0.000
PNW88339,1806,1538.695,0.372860,11.000
PNW88837,1351,1083.695,0.721920,15.000
PNW88913,3607,3339.695,39.570873,2533.829
PNW88124,4773,4505.695,2.917050,252.000
PNW87931,4409,4141.695,0.000000,0.000
PNW87930,4878,4610.695,0.764480,67.581
PNW88169,3129,2861.695,0.423470,23.235
PNW88170,2175,1907.695,0.000000,0.000
PNW88709,4378,4110.695,1.561230,123.049
PNW87950,6475,6207.695,1.075436,128.000
PNW88783,4764,4496.695,0.324765,28.000
PNW88796,3824,3556.695,0.000000,0.000
PNW88208,3219,2951.695,2.208735,125.000
PNW88183,3361,3093.695,0.691640,41.025
PNW89038,1489,1221.695,0.042692,1.000
PNW88963,3485,3217.695,11.492994,709.044
PNW88173,3958,3690.695,1.780246,125.975
PNW88133,1283,1015.695,2.310757,45.000
PNW88597,1497,1229.695,2.078279,49.000
PNW88930,1848,1580.695,0.362952,11.000
PNW88706,2958,2690.695,0.816337,42.114
PNW88705,2967,2699.695,0.654648,33.886
PNW88225,10299,10031.695,0.000000,0.000
PNW88880,2417,2149.695,22.830630,941.000
PNW88284,1937,1669.695,2.124109,68.000
PNW88090,1425,1157.695,0.270310,6.000
PNW88414,1802,1534.695,0.203908,6.000
PNW87838,3605,3337.695,1.593891,102.000
PNW88511,1547,1279.695,8.088876,198.468
PNW87842,2460,2192.695,0.337685,14.197
PNW88801,1126,858.695,2.429552,40.000
PNW89097,1326,1058.695,0.000000,0.000
PNW87971,815,549.619,0.000000,0.000
PNW88773,472,236.442,0.000000,0.000
PNW87808,1262,994.695,0.838948,16.000
PNW88413,2215,1947.695,20.994386,784.005
PNW88056,1858,1590.695,5.311696,162.000
PNW88246,1471,1203.695,0.043330,1.000
PNW88921,6139,5871.695,0.470779,53.000
PNW88862,6066,5798.695,0.215867,24.000
PNW88977,1920,1652.695,0.000000,0.000
PNW88635,9515,9247.695,0.473752,84.000
PNW88569,669,409.543,0.000000,0.000
PNW88570,1796,1528.695,0.000000,0.000
PNW87939,3404,3136.695,0.249416,15.000
PNW88415,4917,4649.695,0.044868,4.000
PNW88361,1615,1347.695,0.661522,17.093
PNW88362,432,204.815,0.000000,0.000
PNW88394,1026,758.695,0.000000,0.000
PNW88887,5521,5253.695,0.407028,41.000
PNW88602,2746,2478.695,0.252501,12.000
PNW88892,1423,1155.695,0.676945,15.000
PNW89011,3116,2848.695,0.341755,18.666
PNW88612,1596,1328.695,4.239392,108.000
PNW88539,937,669.985,0.077847,1.000
PNW89014,2313,2045.695,0.127478,5.000
PNW88825,8218,7950.695,0.636379,97.010
PNW87773,1599,1331.695,0.000000,0.000
PNW88383,1179,911.695,6.636110,116.000
PNW88983,1362,1094.695,0.000000,0.000
PNW88984,1806,1538.695,0.372860,11.000
PNW88816,2577,2309.695,0.270977,12.000
PNW89069,1338,1070.695,12.713932,261.000
PNW88210,14240,13972.695,1.369907,367.000
PNW88818,3078,2810.695,0.222676,12.000
PNW88167,1426,1158.695,225.930456,5019.249
PNW88513,3372,3104.695,0.083996,5.000
PNW88180,5267,4999.695,6.875894,659.125
PNW88179,1644,1376.695,0.727384,19.200
PNW88426,1429,1161.695,0.493862,11.000
PNW88934,8424,8156.695,0.038366,6.000
PNW88410,2547,2279.695,14.126143,617.441
PNW88411,2253,1985.695,0.085126,3.241
PNW88634,8125,7857.695,0.444718,67.000
PNW88958,1422,1154.695,0.451687,10.000
PNW87823,2458,2190.695,0.261888,11.000
PNW87804,2329,2061.695,0.177084,7.000
PNW87803,2350,2082.695,0.000000,0.000
PNW87951,3208,2940.695,0.000000,0.000
PNW87952,1119,851.695,0.000000,0.000
PNW88655,2973,2705.695,0.000000,0.000
PNW88409,953,685.889,13.446683,176.833
PNW88590,3531,3263.695,0.063923,4.000
PNW87874,1147,879.695,0.474311,8.000
PNW88350,8756,8488.695,0.245767,40.000
PNW87778,2289,2021.695,5.830394,226.000
PNW88474,1721,1453.695,61.316676,1709.019
PNW88673,4655,4387.695,0.320946,27.000
PNW88922,2162,1894.695,0.542979,19.725
PNW88923,2165,1897.695,0.529753,19.275
PNW89009,5771,5503.695,58.953851,6221.018
PNW88116,3408,3140.695,0.000000,0.000
PNW88117,3003,2735.695,1.194202,62.638
PNW87755,1360,1092.695,36.856908,772.170
PNW88599,1260,992.695,0.000000,0.000
PNW88600,1721,1453.695,0.466418,13.000
PNW88455,2305,2037.695,0.000000,0.000
PNW88454,2254,1986.695,0.026253,1.000
PNW88742,9858,9590.695,0.674337,124.000
PNW87908,3020,2752.695,0.027763,1.465
PNW87822,2648,2380.695,0.000000,0.000
PNW87848,2554,2286.695,69.188041,3033.431
PNW88233,886,619.485,30.140987,358.000
PNW88294,3790,3522.695,0.414562,28.000
PNW88644,2993,2725.695,0.249229,13.025
PNW88406,2677,2409.695,0.000000,0.000
PNW88357,5698,5430.695,0.048020,5.000
PNW87818,3192,2924.695,0.106998,6.000
PNW88633,3909,3641.695,0.028644,2.000
PNW88374,5221,4953.695,0.052644,5.000
PNW87749,2496,2228.695,1.216908,52.000
PNW88595,4966,4698.695,0.088801,8.000
PNW88567,3249,2981.695,0.262381,15.000
PNW87771,1857,1589.695,2.788754,85.000
PNW87866,2185,1917.695,1.495851,55.000
PNW88345,1867,1599.695,0.456453,14.000
PNW88363,4520,4252.695,0.380192,31.000
PNW88960,4311,4043.695,1.328507,103.000
PNW88658,1531,1263.695,6.395520,154.958
PNW88832,3783,3515.695,0.000000,0.000
PNW88573,1562,1294.695,0.161138,4.000
PNW88743,13751,13483.695,0.300764,77.755
PNW87948,7449,7181.695,0.682662,94.000
PNW87883,1763,1495.695,0.000000,0.000
PNW87809,2415,2147.695,1.044242,43.000
PNW88218,6664,6396.695,0.383219,47.000
PNW87835,10952,10684.695,0.048814,10.000
PNW88694,4668,4400.695,0.391197,33.007
PNW88695,4298,4030.695,0.000000,0.000
PNW88696,3603,3335.695,0.052670,3.369
PNW88833,6997,6729.695,0.015500,2.000
PNW88868,2191,1923.695,0.108450,4.000
PNW88006,1544,1276.695,1.552393,38.000
PNW88811,1776,1508.695,3.318753,96.000
PNW88690,2596,2328.695,0.067373,3.008
PNW88552,2998,2730.695,0.649398,34.000
PNW88971,13179,12911.695,0.674588,167.000
PNW89067,1737,1469.695,0.000000,0.000
PNW87745,2288,2020.695,0.232299,9.000
PNW88558,1144,876.695,0.535426,9.000
PNW89050,5302,5034.695,1.402793,135.413
PNW88755,1168,900.695,2.605793,45.000
PNW88768,2975,2707.695,1.406139,73.000
PNW87756,2478,2210.695,10.357287,439.005
PNW87937,4059,3791.695,16.052282,1166.984
PNW88391,1375,1107.695,2.118837,45.000
PNW88620,2211,1943.695,0.080500,3.000
PNW88499,3302,3034.695,0.584345,34.000
PNW88507,6609,6341.695,1.455708,177.001
PNW87980,1939,1671.695,0.343195,11.000
PNW88214,2673,2405.695,12.509612,577.005
PNW88684,4286,4018.695,0.298502,23.000
PNW88348,2235,1967.695,0.238556,9.000
PNW87825,1357,1089.695,0.670082,14.000
PNW88247,6435,6167.695,0.067651,8.000
PNW88462,3049,2781.695,0.750030,40.002
PNW88093,2334,2066.695,0.176655,7.000
PNW88524,8499,8231.695,1.773751,279.948
PNW88522,6909,6641.695,0.078942,10.053
PNW88523,6906,6638.695,0.000000,0.000
PNW89053,6638,6370.695,0.278354,34.000
PNW87896,4058,3790.695,1.744693,126.804
PNW88554,2482,2214.695,0.164850,7.000
PNW87775,6191,5923.695,0.000000,0.000
PNW87774,6119,5851.695,1.800424,202.000
PNW88708,7574,7306.695,0.178453,25.000
PNW88313,1406,1138.695,23.094062,504.200
PNW88643,2032,1764.695,977.417267,33070.787
PNW89004,5945,5677.695,13.824498,1504.930
PNW88769,2683,2415.695,0.021591,1.000
PNW88260,2507,2239.695,75.641828,3248.223
PNW88575,1708,1440.695,0.217212,6.000
PNW88433,1804,1536.695,40.056738,1180.207
PNW88521,450,218.855,0.000000,0.000
PNW88446,3290,3022.695,85.943060,4980.811
PNW88844,2162,1894.695,0.302802,11.000
PNW88106,2168,1900.695,0.082322,3.000
PNW88032,6385,6117.695,1.850023,217.000
PNW88676,3406,3138.695,0.299108,18.000
PNW87859,3269,3001.695,9.087412,523.000
PNW88646,3728,3460.695,1.039153,68.951
PNW88804,4934,4666.695,0.212349,19.000
PNW88657,1779,1511.695,0.091567,2.654
PNW87751,3718,3450.695,0.120925,8.000
PNW88022,3965,3697.695,6.558839,465.000
PNW88023,2325,2057.695,0.000000,0.000
PNW88969,2831,2563.695,0.020344,1.000
PNW87920,2227,1959.695,0.212915,8.000
PNW88333,4351,4083.695,1.200548,94.000
PNW87881,2840,2572.695,0.385186,19.000
PNW87766,2724,2456.695,0.212302,10.000
PNW88785,1441,1173.695,7.643255,172.000
PNW88328,2141,1873.695,4.411588,158.485
PNW87788,3259,2991.695,0.034867,2.000
PNW87789,3262,2994.695,0.000000,0.000
PNW87872,2060,1792.695,0.000000,0.000
PNW88452,2618,2350.695,15.088108,680.027
PNW88463,7727,7459.695,1.216698,174.020
PNW88202,3897,3629.695,0.186801,13.000
PNW87797,1361,1093.695,1.526015,32.000
PNW88627,1194,926.695,0.056282,1.000
PNW88790,2149,1881.695,0.138588,5.000
PNW88421,3720,3452.695,6.737236,446.000
PNW88910,1907,1639.695,44.950364,1413.159
PNW88911,594,340.708,0.000000,0.000
PNW87975,5539,5271.695,3.522126,356.000
PNW88243,4080,3812.695,20.699196,1513.145
PNW88459,5386,5118.695,21.185739,2079.207
PNW88561,2499,2231.695,1.121790,48.000
PNW88752,1603,1335.695,3.006689,77.000
PNW87911,3009,2741.695,0.000000,0.000
PNW88395,1905,1637.695,8.089229,254.001
PNW88660,1529,1261.695,4871.777802,117851.933
PNW88661,1768,1500.695,5.067569,145.810
PNW88437,5848,5580.695,0.943927,101.000
PNW88537,2820,2552.695,0.102159,5.000
PNW87912,2223,1955.695,1.493578,56.005
PNW88229,2905,2637.695,0.968917,49.001
PNW88691,652,393.658,0.000000,0.000
PNW87792,3060,2792.695,0.056028,3.000
PNW87791,3078,2810.695,0.000000,0.000
PNW88417,1988,1720.695,0.151555,5.000
PNW87738,5955,5687.695,0.018340,2.000
PNW88884,4419,4151.695,5.050131,401.997
PNW88885,4724,4456.695,3.609882,308.461
PNW88274,1307,1039.695,0.000000,0.000
PNW87786,1182,914.695,27.426760,481.001
PNW87849,3793,3525.695,21.821520,1475.111
PNW88900,4527,4259.695,25.376015,2072.511
PNW88748,3639,3371.695,389.246090,25163.290
PNW88440,3313,3045.695,7.391776,431.648
PNW88053,6891,6623.695,0.000000,0.000
PNW88054,6894,6626.695,2.144856,272.515
PNW88368,1960,1692.695,0.801250,26.004
PNW88037,3187,2919.695,0.964631,54.000
PNW88036,3232,2964.695,0.000000,0.000
PNW88571,3346,3078.695,12.858201,759.000
PNW88617,1002,734.695,0.070990,1.000
PNW88618,2579,2311.695,0.000000,0.000
PNW88619,2162,1894.695,0.000000,0.000
PNW88775,4981,4713.695,0.508981,46.000
PNW88774,3333,3065.695,0.000000,0.000
PNW88881,1264,996.695,88.195572,1685.404
PNW87968,2327,2059.695,0.111183,4.391
PNW87967,1803,1535.695,4.299973,126.609
PNW88262,8500,8232.695,8.928824,1409.390
PNW88516,5692,5424.695,0.556700,57.902
PNW88517,5734,5466.695,0.000000,0.000
PNW88987,2942,2674.695,0.409496,21.000
PNW87813,2654,2386.695,0.000000,0.000
PNW87812,2615,2347.695,0.244375,11.000
PNW88418,2129,1861.695,0.728400,26.000
PNW89040,2082,1814.695,0.229928,8.000
PNW88207,2707,2439.695,0.042756,2.000
PNW87884,2582,2314.695,0.811174,36.000
PNW87858,1263,995.695,0.052382,1.000
PNW87857,2537,2269.695,0.000000,0.000
PNW87941,395,177.130,1.820240,6.182
PNW87942,3845,3577.695,0.569826,39.088
PNW87943,3864,3596.695,3.113832,214.730
PNW88291,7036,6768.695,0.654966,85.000
PNW89033,1399,1131.695,14.609489,317.000
PNW88731,3707,3439.695,0.166795,11.000
PNW87783,3260,2992.695,2.108764,121.000
PNW89048,7419,7151.695,0.000000,0.000
PNW87910,1283,1015.695,0.000000,0.000
PNW88163,3587,3319.695,0.141400,9.000
PNW89061,3318,3050.695,0.222254,13.000
PNW87790,1973,1705.695,0.366932,12.000
PNW89086,1504,1236.695,0.000000,0.000
PNW88990,4389,4121.695,0.151848,12.000
PNW88392,3527,3259.695,0.947388,59.211
PNW88393,3837,3569.695,0.435246,29.789
PNW88672,2085,1817.695,3.567600,124.335
PNW88872,2843,2575.695,19.785240,977.081
PNW88883,6501,6233.695,0.041834,5.000
PNW88907,2790,2522.695,33.613277,1625.813
PNW88115,3692,3424.695,0.015229,1.000
PNW88320,1650,1382.695,0.000000,0.000
PNW88008,2941,2673.695,0.000000,0.000
PNW88007,2902,2634.695,0.000000,0.000
PNW88069,6836,6568.695,0.047641,6.000
PNW87768,2539,2271.695,18.294309,796.821
PNW88193,1964,1696.695,0.922195,30.000
PNW88424,1829,1561.695,1.896177,56.777
PNW89052,8402,8134.695,0.557806,87.000
PNW88242,2389,2121.695,0.393316,16.000
PNW88185,4583,4315.695,0.338386,28.000
PNW88849,1473,1205.695,0.519097,12.000
PNW88735,9846,9578.695,0.304921,56.000
PNW88912,5370,5102.695,0.378188,37.000
PNW88428,1488,1220.695,3.802664,89.000
PNW89095,2025,1757.695,1.542997,52.000
PNW88586,4110,3842.695,12.582018,927.003
PNW89056,4202,3934.695,0.145810,11.000
PNW89055,3495,3227.695,0.000000,0.000
PNW88114,2153,1885.695,1.194267,43.179
PNW88533,2508,2240.695,0.372428,16.000
PNW87867,447,216.493,0.000000,0.000
PNW88307,8999,8731.695,0.011946,2.000
PNW89083,2077,1809.695,2.334451,81.000
PNW89073,1248,980.695,0.106366,2.000
PNW89077,4939,4671.695,3.676728,329.330
PNW89076,4870,4602.695,0.800815,70.671
PNW89013,1487,1219.695,2.394679,56.001
PNW87801,2571,2303.695,0.000000,0.000
PNW88955,1633,1365.695,167.075440,4374.830
PNW88326,10171,9903.695,0.758351,144.000
PNW88968,5744,5476.695,4.228336,444.000
PNW88457,2880,2612.695,0.019963,1.000
PNW88506,2378,2110.695,10.501917,425.000
PNW88551,3140,2872.695,0.054467,3.000
PNW87969,1461,1193.695,1.220275,27.928
PNW88580,2500,2232.695,0.490563,21.000
PNW88382,980,712.771,18.147076,248.000
PNW88212,1275,1007.695,0.000000,0.000
PNW88213,1254,986.695,0.052859,1.000
PNW87846,4078,3810.695,0.177928,13.000
PNW89023,1982,1714.695,2.889627,95.000
PNW88203,1751,1483.695,1.546722,44.000
PNW89075,3200,2932.695,1.422749,80.000
PNW88536,2017,1749.695,117.002560,3925.117
PNW89024,2157,1889.695,0.469205,17.000
PNW88997,4810,4542.695,2.686637,234.001
PNW88224,3612,3344.695,0.124749,8.000
PNW88140,1816,1548.695,5.118973,152.000
PNW88073,4855,4587.695,2.125946,187.000
PNW87877,682,421.751,0.370996,3.000
PNW88557,14292,14024.695,0.554112,149.000
PNW87888,4454,4186.695,0.224236,18.000
PNW87949,3506,3238.695,0.048312,3.000
PNW88741,1541,1273.695,0.000000,0.000
PNW89006,1230,962.695,2.979745,55.000
PNW88122,2313,2045.695,0.484415,19.000
PNW88310,2608,2340.695,9.960194,447.000
PNW88674,2979,2711.695,0.153870,8.000
PNW88153,5895,5627.695,1.084327,117.000
PNW88266,2372,2104.695,0.520398,21.000
PNW88717,5800,5532.695,0.377076,40.000
PNW88747,2370,2102.695,0.297653,12.000
PNW88171,2752,2484.695,3.901231,185.853
PNW87802,4338,4070.695,0.858443,67.000
PNW88947,1373,1105.695,0.424534,9.000
PNW88605,1364,1096.695,0.428018,9.000
PNW88107,6794,6526.695,0.335630,42.000
PNW87999,4931,4663.695,0.883491,79.000
PNW88013,2507,2239.695,1.905187,81.813
PNW89066,3390,3122.695,2.221206,132.988
PNW88332,1293,1025.695,0.406796,8.000
PNW88891,1975,1707.695,1.710342,56.000
PNW88236,4606,4338.695,0.012021,1.000
PNW89005,912,645.193,11.236477,139.000
PNW88315,4243,3975.695,0.852718,65.000
PNW87957,3530,3262.695,1.598559,100.000
PNW88582,3253,2985.695,0.069875,4.000
PNW88652,5446,5178.695,12.601054,1251.187
PNW87963,13119,12851.695,2.463391,607.000
PNW88898,10143,9875.695,4.114508,779.077
PNW87893,1824,1556.695,0.070025,2.090
PNW88200,2455,2187.695,434.298359,18216.706
PNW88470,2092,1824.695,0.000000,0.000
PNW88831,3786,3518.695,0.000000,0.000
PNW88141,5069,4801.695,3.845155,354.000
PNW87821,3561,3293.695,5.668978,358.000
PNW88973,5569,5301.695,0.000000,0.000
PNW88972,5572,5304.695,0.013608,1.384
PNW87879,1923,1655.695,0.000000,0.000
PNW88502,1803,1535.695,591.914657,17428.457
PNW88305,5736,5468.695,0.352877,37.000
PNW88744,3372,3104.695,2.553464,152.000
PNW87868,2348,2080.695,74.995552,2991.843
PNW88488,1522,1254.695,0.126514,3.043
PNW88044,5884,5616.695,0.037144,4.000
PNW88102,4916,4648.695,6.879717,613.192
PNW88360,4186,3918.695,14.784595,1110.825
PNW88759,1472,1204.695,0.259764,6.000
PNW88058,4885,4617.695,2.157313,191.000
PNW88451,3381,3113.695,0.385263,23.000
PNW89015,4981,4713.695,0.575370,52.000
PNW88047,2904,2636.695,0.019781,1.000
PNW88762,877,610.598,12.812720,150.000
PNW88458,6229,5961.695,1.076070,123.000
PNW87964,1619,1351.695,0.347271,9.000
PNW88009,6841,6573.695,0.190417,24.000
PNW88909,2682,2414.695,0.647984,30.000
PNW88498,2047,1779.695,0.214363,7.315
PNW88810,581,329.118,0.499610,3.153
PNW88926,3995,3727.695,4.114296,294.056
PNW88927,4010,3742.695,0.138643,9.949
PNW89041,1734,1466.695,0.106681,3.000
PNW88441,1342,1074.695,384.877090,7930.529
PNW88121,12875,12607.695,1.369078,330.947
PNW88492,754,490.352,0.000000,0.000
PNW88698,3672,3404.695,12.121979,791.310
PNW89022,1513,1245.695,0.167476,4.000
PNW87929,2533,2265.695,0.000000,0.000
PNW88487,1620,1352.695,0.308457,8.000
PNW88486,1104,836.695,0.000000,0.000
PNW88485,1320,1052.695,0.000000,0.000
PNW88692,1649,1381.695,0.188740,5.000
PNW88019,6282,6014.695,10.319038,1190.002
PNW88538,2669,2401.695,0.217164,10.000
PNW88896,8762,8494.695,38.089510,6203.661
PNW88297,3559,3291.695,6.702361,423.002
PNW88704,1950,1682.695,4.277390,138.000
