Name,Length,EffectiveLength,TPM,NumReads
PNW88904,2758,2557.792,12.329160,111.518
PNW88248,2355,2154.792,0.841179,6.410
PNW88249,2334,2133.792,4.317967,32.582
PNW88667,6336,6135.792,2.858032,62.013
PNW89099,3472,3271.792,0.163238,1.889
PNW88337,5050,4849.792,28.571045,490.000
PNW88648,1640,1439.792,37.120626,189.000
PNW88734,1260,1059.792,6.670719,25.000
PNW88863,5246,5045.792,0.504390,9.000
PNW89046,2706,2505.792,4.062956,36.003
PNW88562,2259,2058.792,7.966521,58.000
PNW87750,3789,3588.792,0.236388,3.000
PNW88182,4240,4039.792,7.742463,110.608
PNW88834,2719,2518.792,54.862452,488.668
PNW87892,2450,2249.792,0.000000,0.000
PNW87863,2342,2141.792,53.941778,408.554
PNW88723,1039,838.792,0.000000,0.000
PNW88724,668,468.049,0.000000,0.000
PNW88500,7078,6877.792,0.698961,17.000
PNW87862,653,453.072,1.248291,2.000
PNW88583,2695,2494.792,5.894164,52.000
PNW88312,2252,2051.792,5.237252,38.000
PNW88636,3185,2984.792,18.379802,194.000
PNW88366,6437,6236.792,2.629783,58.000
PNW88532,3155,2954.792,0.478516,5.000
PNW88199,6286,6085.792,3.856736,83.001
PNW88852,1610,1409.792,5.616377,28.000
PNW89003,3179,2978.792,0.000000,0.000
PNW88553,4592,4391.792,0.579501,9.000
PNW88261,2092,1891.792,11.597366,77.585
PNW88931,3412,3211.792,10.037155,114.000
PNW87865,3055,2854.792,212.651083,2146.787
PNW87757,3143,2942.792,0.192187,2.000
PNW88745,1926,1725.792,0.329968,2.014
PNW87855,1525,1324.792,8.965094,42.000
PNW88710,4192,3991.792,0.606067,8.555
PNW88711,3903,3702.792,4.082964,53.463
PNW88138,8196,7995.792,28.471246,805.035
PNW88226,2906,2705.792,4.188866,40.081
PNW88311,8639,8438.792,1.005296,30.000
PNW88702,1178,977.792,20.822809,72.000
PNW88853,2144,1943.792,3.200561,22.000
PNW88715,1546,1345.792,0.000000,0.000
PNW88758,4378,4177.792,2.775174,41.000
PNW87782,531,331.623,6.749618,7.915
PNW87781,2452,2251.792,22.130448,176.224
PNW88230,1496,1295.792,120.609133,552.665
PNW87752,4376,4175.792,2.031588,30.000
PNW88916,8520,8319.792,0.781753,23.000
PNW88917,5952,5751.792,0.000000,0.000
PNW87954,6669,6468.792,0.573477,13.119
PNW88287,1215,1014.792,1.081744,3.882
PNW88286,1203,1002.792,1.161276,4.118
PNW88436,2741,2540.792,37.284548,335.000
PNW87861,1896,1695.792,55.499090,332.817
PNW88680,3646,3445.792,3.282646,40.000
PNW88028,1388,1187.792,4.285341,18.000
PNW88176,2289,2088.792,16.922636,125.000
PNW88177,2112,1911.792,0.000000,0.000
PNW88147,2007,1806.792,40.379856,258.000
PNW88951,6002,5801.792,0.179932,3.692
PNW88950,5025,4824.792,4.179411,71.308
PNW89029,1995,1794.792,10.557095,67.005
PNW88504,3172,2971.792,17.603803,185.000
PNW88598,1055,854.792,3.969850,12.000
PNW89070,1864,1663.792,28.557388,168.021
PNW87990,5262,5061.792,0.558662,10.000
PNW88685,3358,3157.792,1.343263,15.000
PNW88714,3211,3010.792,5.043816,53.702
PNW88467,2592,2391.792,1.536997,13.000
PNW88784,5838,5637.792,4.664736,93.000
PNW88157,1809,1608.792,0.000000,0.000
PNW88095,2268,2067.792,0.000000,0.000
PNW88096,3494,3293.792,3.949252,46.000
PNW88770,1280,1079.792,0.000000,0.000
PNW88771,399,203.216,0.000000,0.000
PNW88137,3456,3255.792,0.868553,10.000
PNW88473,4298,4097.792,5.289040,76.643
PNW88472,4554,4353.792,4.699643,72.357
PNW87795,2615,2414.792,10.223919,87.306
PNW88753,2855,2654.792,7.473184,70.159
PNW88088,1679,1478.792,517.321398,2705.293
PNW88089,1749,1548.792,2.339803,12.815
PNW88355,7175,6974.792,5.351750,132.000
PNW88615,1257,1056.792,36.124142,135.000
PNW88797,1831,1630.792,0.520209,3.000
PNW87988,6932,6731.792,1.065123,25.356
PNW88264,2172,1971.792,0.000000,0.000
PNW88358,5884,5683.792,2.189110,44.000
PNW88267,22598,22397.792,0.277764,22.000
PNW88508,2242,2041.792,80.045263,577.955
PNW87754,1326,1125.792,0.000000,0.000
PNW87753,1338,1137.792,9.197697,37.007
PNW88442,5968,5767.792,24.670872,503.200
PNW88889,3866,3665.792,4.192711,54.351
PNW88494,8300,8099.792,0.139649,4.000
PNW88854,2101,1900.792,23.226510,156.122
PNW87854,12099,11898.792,3.447234,145.051
PNW88390,6288,6087.792,0.000000,0.000
PNW88388,7467,7266.792,0.466973,12.000
PNW88389,6285,6084.792,0.000000,0.000
PNW88626,5613,5412.792,0.208974,4.000
PNW88231,1378,1177.792,234.346865,976.055
PNW88241,10492,10291.792,0.631961,23.000
PNW88578,1790,1589.792,18.498915,104.000
PNW89018,2722,2521.792,2.466986,22.000
PNW87737,2900,2699.792,1.675880,16.000
PNW88993,1804,1603.792,10.579288,60.000
PNW87850,1319,1118.792,16.682817,66.003
PNW88003,2490,2289.792,8.894967,72.026
PNW88031,7175,6974.792,2.937007,72.441
PNW88030,6765,6564.792,0.627149,14.559
PNW88035,4587,4386.792,5.156988,80.000
PNW88427,1574,1373.792,7.412863,36.013
PNW88376,5436,5235.792,0.408019,7.555
PNW87784,4412,4211.792,2.215645,33.000
PNW87851,1543,1342.792,108.428929,514.874
PNW88622,3742,3541.792,0.000000,0.000
PNW88308,6227,6026.792,1.689155,36.000
PNW88067,2202,2001.792,0.000000,0.000
PNW88068,1991,1790.792,15.633034,99.000
PNW88996,2857,2656.792,3.193132,30.000
PNW88645,2969,2768.792,1.123455,11.000
PNW88856,2031,1830.792,40.231020,260.463
PNW88265,7767,7566.792,0.672688,18.000
PNW87819,3938,3737.792,0.000000,0.000
PNW87820,3935,3734.792,2.271475,30.000
PNW88403,1185,984.792,3.445800,12.000
PNW88848,4438,4237.792,0.734017,11.000
PNW88354,4224,4023.792,1.054166,15.000
PNW88808,2540,2339.792,0.615363,5.092
PNW88807,2028,1827.792,0.000000,0.000
PNW88809,809,608.926,0.000000,0.000
PNW88104,3768,3567.792,1.742844,21.989
PNW88103,5791,5590.792,4.971904,98.298
PNW88527,3902,3701.792,3.208414,42.000
PNW87987,1972,1771.792,5.266892,33.000
PNW88314,1261,1060.792,8.530471,32.000
PNW88039,2227,2026.792,0.000000,0.000
PNW88038,2917,2716.792,1.457219,14.000
PNW88002,1968,1767.792,1.279711,8.000
PNW88505,4315,4114.792,4.535751,66.000
PNW89059,4469,4268.792,0.200709,3.030
PNW88071,5392,5191.792,0.108935,2.000
PNW88072,5422,5221.792,0.000000,0.000
PNW88339,1806,1605.792,6.691871,38.000
PNW88837,1351,1150.792,9.583432,39.000
PNW88913,3607,3406.792,1.577107,19.000
PNW88124,4773,4572.792,8.101082,131.000
PNW87931,4409,4208.792,0.739075,11.000
PNW87930,4878,4677.792,0.000000,0.000
PNW88169,3129,2928.792,2.836193,29.375
PNW88170,2175,1974.792,2.237508,15.625
PNW88709,4378,4177.792,6.634232,98.013
PNW87950,6475,6274.792,0.766130,17.000
PNW88783,4764,4563.792,0.557660,9.000
PNW88796,3824,3623.792,0.000000,0.000
PNW88208,3219,3018.792,6.557194,70.000
PNW88183,3361,3160.792,0.447121,4.998
PNW89038,1489,1288.792,3.071839,14.000
PNW88963,3485,3284.792,6.456640,75.000
PNW88173,3958,3757.792,0.225933,3.002
PNW88133,1283,1082.792,4.439736,17.000
PNW88597,1497,1296.792,32.709522,150.000
PNW88930,1848,1647.792,8.752276,51.000
PNW88706,2958,2757.792,3.128047,30.506
PNW88705,2967,2766.792,0.663753,6.494
PNW88225,10299,10098.792,0.000000,0.000
PNW88880,2417,2216.792,43.621786,341.960
PNW88284,1937,1736.792,22.957496,141.000
PNW88090,1425,1224.792,2.308825,10.000
PNW88414,1802,1601.792,5.296249,30.000
PNW87838,3605,3404.792,26.305302,316.724
PNW88511,1547,1346.792,49.908991,237.698
PNW87842,2460,2259.792,0.000000,0.000
PNW88801,1126,925.792,2.138149,7.000
PNW89097,1326,1125.792,0.000000,0.000
PNW87971,815,614.919,0.000000,0.000
PNW88773,472,273.466,0.000000,0.000
PNW87808,1262,1061.792,28.706805,107.788
PNW88413,2215,2014.792,29.071600,207.131
PNW88056,1858,1657.792,3.411561,20.000
PNW88246,1471,1270.792,8.472262,38.073
PNW88921,6139,5938.792,5.856797,123.000
PNW88862,6066,5865.792,2.506859,52.000
PNW88977,1920,1719.792,0.000000,0.000
PNW88635,9515,9314.792,2.398320,79.000
PNW88569,669,469.047,0.000000,0.000
PNW88570,1796,1595.792,0.354411,2.000
PNW87939,3404,3203.792,2.206627,25.000
PNW88415,4917,4716.792,2.579995,43.034
PNW88361,1615,1414.792,4.632144,23.175
PNW88362,432,234.615,4.610194,3.825
PNW88394,1026,825.792,2.054631,6.000
PNW88887,5521,5320.792,5.420989,102.000
PNW88602,2746,2545.792,1.777257,16.000
PNW88892,1423,1222.792,34.216993,147.959
PNW89011,3116,2915.792,3.488630,35.971
PNW88612,1596,1395.792,25.932388,128.000
PNW88539,937,736.801,1.918992,5.000
PNW89014,2313,2112.792,1.338432,10.000
PNW88825,8218,8017.792,1.728202,49.000
PNW87773,1599,1398.792,0.000000,0.000
PNW88383,1179,978.792,50.270377,174.000
PNW88983,1362,1161.792,0.000000,0.000
PNW88984,1806,1605.792,5.106954,29.000
PNW88816,2577,2376.792,4.283162,36.000
PNW89069,1338,1137.792,38.274641,154.000
PNW88210,14240,14039.792,0.906369,45.000
PNW88818,3078,2877.792,1.474102,15.001
PNW88167,1426,1225.792,433.702280,1879.989
PNW88513,3372,3171.792,3.298756,37.000
PNW88180,5267,5066.792,0.000000,0.000
PNW88179,1644,1443.792,0.000000,0.000
PNW88426,1429,1228.792,13.347591,58.000
PNW88934,8424,8223.792,0.447017,13.000
PNW88410,2547,2346.792,52.682881,437.211
PNW88411,2253,2052.792,15.262382,110.793
PNW88634,8125,7924.792,1.605749,45.000
PNW88958,1422,1221.792,9.657205,41.725
PNW87823,2458,2257.792,4.258417,34.000
PNW87804,2329,2128.792,0.664186,5.000
PNW87803,2350,2149.792,0.000000,0.000
PNW87951,3208,3007.792,0.188034,2.000
PNW87952,1119,918.792,0.000000,0.000
PNW88655,2973,2772.792,0.000000,0.000
PNW88409,953,752.795,24.049744,64.023
PNW88590,3531,3330.792,2.037590,24.000
PNW87874,1147,946.792,57.046905,191.000
PNW88350,8756,8555.792,2.280563,69.000
PNW87778,2289,2088.792,36.649161,270.711
PNW88474,1721,1520.792,247.887132,1333.124
PNW88673,4655,4454.792,3.892739,61.324
PNW88922,2162,1961.792,0.842986,5.848
PNW88923,2165,1964.792,3.763905,26.152
PNW89009,5771,5570.792,278.482524,5486.075
PNW88116,3408,3207.792,0.853127,9.678
PNW88117,3003,2802.792,8.279266,82.060
PNW87755,1360,1159.792,56.868413,233.237
PNW88599,1260,1059.792,0.000000,0.000
PNW88600,1721,1520.792,1.487556,8.000
PNW88455,2305,2104.792,0.000000,0.000
PNW88454,2254,2053.792,9.638175,70.000
PNW88742,9858,9657.792,2.196021,75.000
PNW87908,3020,2819.792,0.000000,0.000
PNW87822,2648,2447.792,1.039731,9.000
PNW87848,2554,2353.792,128.197130,1067.071
PNW88233,886,685.840,0.000000,0.000
PNW88294,3790,3589.792,3.387290,43.000
PNW88644,2993,2792.792,0.507204,5.009
PNW88406,2677,2476.792,2.169288,19.000
PNW88357,5698,5497.792,0.102871,2.000
PNW87818,3192,2991.792,2.374126,25.118
PNW88633,3909,3708.792,0.381175,4.999
PNW88374,5221,5020.792,1.227720,21.798
PNW87749,2496,2295.792,5.912374,48.000
PNW88595,4966,4765.792,0.771368,13.000
PNW88567,3249,3048.792,15.211403,164.000
PNW87771,1857,1656.792,18.945594,111.000
PNW87866,2185,1984.792,4.559195,32.000
PNW88345,1867,1666.792,57.174416,337.000
PNW88363,4520,4319.792,0.523697,8.000
PNW88960,4311,4110.792,5.572020,81.000
PNW88658,1531,1330.792,53.551836,252.018
PNW88832,3783,3582.792,0.868209,11.000
PNW88573,1562,1361.792,1.661240,8.000
PNW88743,13751,13550.792,0.000000,0.000
PNW87948,7449,7248.792,2.574728,66.000
PNW87883,1763,1562.792,0.542842,3.000
PNW87809,2415,2214.792,7.815482,61.212
PNW88218,6664,6463.792,1.006222,23.000
PNW87835,10952,10751.792,0.973599,37.018
PNW88694,4668,4467.792,3.037881,47.997
PNW88695,4298,4097.792,0.000000,0.000
PNW88696,3603,3402.792,0.000000,0.000
PNW88833,6997,6796.792,0.499264,12.000
PNW88868,2191,1990.792,0.142045,1.000
PNW88006,1544,1343.792,17.887108,85.000
PNW88811,1776,1575.792,16.150905,90.000
PNW88690,2596,2395.792,0.226536,1.919
PNW88552,2998,2797.792,1.718251,17.000
PNW88971,13179,12978.792,0.479338,22.000
PNW89067,1737,1536.792,0.000000,0.000
PNW87745,2288,2087.792,16.126159,119.060
PNW88558,1144,943.792,41.947401,140.000
PNW89050,5302,5101.792,0.831446,15.000
PNW88755,1168,967.792,31.557955,108.003
PNW88768,2975,2774.792,8.051000,79.000
PNW87756,2478,2277.792,29.923008,241.027
PNW87937,4059,3858.792,6.453907,88.069
PNW88391,1375,1174.792,13.961140,58.000
PNW88620,2211,2010.792,3.093918,22.000
PNW88499,3302,3101.792,16.413073,180.032
PNW88507,6609,6408.792,0.882484,20.000
PNW87980,1939,1738.792,2.439478,15.000
PNW88214,2673,2472.792,4.002521,35.000
PNW88684,4286,4085.792,2.214761,32.000
PNW88348,2235,2034.792,4.725112,34.000
PNW87825,1357,1156.792,0.977818,4.000
PNW88247,6435,6234.792,0.498912,11.000
PNW88462,3049,2848.792,5.757321,58.000
PNW88093,2334,2133.792,9.011769,68.000
PNW88524,8499,8298.792,5.193439,152.411
PNW88522,6909,6708.792,0.000000,0.000
PNW88523,6906,6705.792,0.193511,4.589
PNW89053,6638,6437.792,0.439254,10.000
PNW87896,4058,3857.792,0.000000,0.000
PNW88554,2482,2281.792,1.611093,13.000
PNW87775,6191,5990.792,0.000000,0.000
PNW87774,6119,5918.792,7.597050,159.010
PNW88708,7574,7373.792,2.768248,72.184
PNW88313,1406,1205.792,6.295293,26.843
PNW88643,2032,1831.792,879.077173,5694.426
PNW89004,5945,5744.792,3.987817,81.013
PNW88769,2683,2482.792,7.181723,63.054
PNW88260,2507,2306.792,35.303886,287.990
PNW88575,1708,1507.792,0.000000,0.000
PNW88433,1804,1603.792,254.733108,1444.708
PNW88521,450,252.007,0.000000,0.000
PNW88446,3290,3089.792,53.364032,583.075
PNW88844,2162,1961.792,6.055433,42.009
PNW88106,2168,1967.792,5.901058,41.063
PNW88032,6385,6184.792,8.871795,194.037
PNW88676,3406,3205.792,4.234080,48.000
PNW87859,3269,3068.792,29.551319,320.694
PNW88646,3728,3527.792,10.770518,134.365
PNW88804,4934,4733.792,0.179211,3.000
PNW88657,1779,1578.792,0.000000,0.000
PNW87751,3718,3517.792,0.723478,9.000
PNW88022,3965,3764.792,8.359055,111.287
PNW88023,2325,2124.792,5.950715,44.713
PNW88969,2831,2630.792,1.719834,16.000
PNW87920,2227,2026.792,27.280639,195.529
PNW88333,4351,4150.792,4.837050,71.000
PNW87881,2840,2639.792,0.749862,7.000
PNW87766,2724,2523.792,1.232515,11.000
PNW88785,1441,1240.792,23.018965,101.002
PNW88328,2141,1940.792,0.582395,3.997
PNW87788,3259,3058.792,0.277348,3.000
PNW87789,3262,3061.792,0.000000,0.000
PNW87872,2060,1859.792,0.000000,0.000
PNW88452,2618,2417.792,94.211005,805.503
PNW88463,7727,7526.792,2.705053,72.000
PNW88202,3897,3696.792,3.212754,42.000
PNW87797,1361,1160.792,8.526424,35.000
PNW88627,1194,993.792,17.072969,60.000
PNW88790,2149,1948.792,8.996621,62.000
PNW88421,3720,3519.792,12.614147,157.008
PNW88910,1907,1706.792,38.231243,230.752
PNW88911,594,394.228,0.000000,0.000
PNW87975,5539,5338.792,8.021141,151.435
PNW88243,4080,3879.792,27.107765,371.920
PNW88459,5386,5185.792,20.195346,370.351
PNW88561,2499,2298.792,1.845206,15.000
PNW88752,1603,1402.792,21.131448,104.826
PNW87911,3009,2808.792,0.000000,0.000
PNW88395,1905,1704.792,16.754426,101.006
PNW88660,1529,1328.792,2785.783509,13090.346
PNW88661,1768,1567.792,0.000000,0.000
PNW88437,5848,5647.792,3.404759,68.000
PNW88537,2820,2619.792,4.347394,40.276
PNW87912,2223,2022.792,8.947093,64.000
PNW88229,2905,2704.792,4.495601,43.000
PNW88691,652,452.073,0.000000,0.000
PNW87792,3060,2859.792,1.384353,14.000
PNW87791,3078,2877.792,0.000000,0.000
PNW88417,1988,1787.792,2.214442,14.000
PNW87738,5955,5754.792,1.081051,22.000
PNW88884,4419,4218.792,27.344504,407.948
PNW88885,4724,4523.792,4.357742,69.713
PNW88274,1307,1106.792,0.510996,2.000
PNW87786,1182,981.792,30.767129,106.820
PNW87849,3793,3592.792,9.290994,118.043
PNW88900,4527,4326.792,123.253960,1885.879
PNW88748,3639,3438.792,464.585036,5649.603
PNW88440,3313,3112.792,16.170486,178.000
PNW88053,6891,6690.792,0.000000,0.000
PNW88054,6894,6693.792,5.791687,137.096
PNW88368,1960,1759.792,2.449609,15.244
PNW88037,3187,2986.792,15.716516,166.000
PNW88036,3232,3031.792,0.000000,0.000
PNW88571,3346,3145.792,54.496119,606.237
PNW88617,1002,801.792,0.000000,0.000
PNW88618,2579,2378.792,0.000000,0.000
PNW88619,2162,1961.792,0.565306,3.922
PNW88775,4981,4780.792,6.329109,107.001
PNW88774,3333,3132.792,0.000000,0.000
PNW88881,1264,1063.792,68.451971,257.507
PNW87968,2327,2126.792,2.948924,22.179
PNW87967,1803,1602.792,10.907230,61.821
PNW88262,8500,8299.792,11.481955,337.000
PNW88516,5692,5491.792,3.602953,69.971
PNW88517,5734,5533.792,0.000000,0.000
PNW88987,2942,2741.792,2.681588,26.000
PNW87813,2654,2453.792,0.000000,0.000
PNW87812,2615,2414.792,0.117104,1.000
PNW88418,2129,1928.792,16.713702,114.000
PNW89040,2082,1881.792,0.901639,6.000
PNW88207,2707,2506.792,5.640335,50.000
PNW87884,2582,2381.792,7.004891,59.000
PNW87858,1263,1062.792,0.831164,3.124
PNW87857,2537,2336.792,0.348060,2.876
PNW87941,395,199.468,0.000000,0.000
PNW87942,3845,3644.792,3.953188,50.953
PNW87943,3864,3663.792,11.118097,144.048
PNW88291,7036,6835.792,1.075567,26.000
PNW89033,1399,1198.792,16.324783,69.205
PNW88731,3707,3506.792,0.969868,12.027
PNW87783,3260,3059.792,7.023844,76.000
PNW89048,7419,7218.792,0.078346,2.000
PNW87910,1283,1082.792,0.000000,0.000
PNW88163,3587,3386.792,5.176740,62.000
PNW89061,3318,3117.792,5.532684,61.000
PNW87790,1973,1772.792,3.828306,24.000
PNW89086,1504,1303.792,0.433785,2.000
PNW88990,4389,4188.792,4.050565,60.000
PNW88392,3527,3326.792,0.000000,0.000
PNW88393,3837,3636.792,0.777561,10.000
PNW88672,2085,1884.792,17.604685,117.338
PNW88872,2843,2642.792,6.741152,63.000
PNW88883,6501,6300.792,0.987372,22.000
PNW88907,2790,2589.792,7.425013,68.000
PNW88115,3692,3491.792,6.073878,75.000
PNW88320,1650,1449.792,9.557485,49.000
PNW88008,2941,2740.792,0.000000,0.000
PNW88007,2902,2701.792,0.523325,5.000
PNW88069,6836,6635.792,0.213074,5.000
PNW87768,2539,2338.792,11.781482,97.440
PNW88193,1964,1763.792,4.489148,28.000
PNW88424,1829,1628.792,2.978786,17.157
PNW89052,8402,8201.792,0.379260,11.000
PNW88242,2389,2188.792,1.550351,12.000
PNW88185,4583,4382.792,6.645681,103.000
PNW88849,1473,1272.792,5.921356,26.652
PNW88735,9846,9645.792,0.000000,0.000
PNW88912,5370,5169.792,2.570857,47.000
PNW88428,1488,1287.792,26.715984,121.664
PNW89095,2025,1824.792,23.249447,150.028
PNW88586,4110,3909.792,9.691797,134.000
PNW89056,4202,4001.792,0.635977,9.000
PNW89055,3495,3294.792,0.000000,0.000
PNW88114,2153,1952.792,19.631597,135.568
PNW88533,2508,2307.792,1.225340,10.000
PNW87867,447,249.098,0.000000,0.000
PNW88307,8999,8798.792,0.000000,0.000
PNW89083,2077,1876.792,18.232233,121.005
PNW89073,1248,1047.792,6.747117,25.000
PNW89077,4939,4738.792,13.870029,232.430
PNW89076,4870,4669.792,3.348831,55.302
PNW89013,1487,1286.792,14.723438,66.998
PNW87801,2571,2370.792,0.000000,0.000
PNW88955,1633,1432.792,360.948262,1828.836
PNW88326,10171,9970.792,3.148085,111.000
PNW88968,5744,5543.792,6.531161,128.040
PNW88457,2880,2679.792,1.477339,14.000
PNW88506,2378,2177.792,19.996663,154.000
PNW88551,3140,2939.792,0.192383,2.000
PNW87969,1461,1260.792,4.710089,21.000
PNW88580,2500,2299.792,0.245920,2.000
PNW88382,980,779.793,65.274901,180.000
PNW88212,1275,1074.792,0.000000,0.000
PNW88213,1254,1053.792,9.928877,37.000
PNW87846,4078,3877.792,2.925063,40.111
PNW89023,1982,1781.792,9.921763,62.516
PNW88203,1751,1550.792,10.211457,56.000
PNW89075,3200,2999.792,2.357183,25.005
PNW88536,2017,1816.792,190.377333,1223.115
PNW89024,2157,1956.792,2.023190,14.000
PNW88997,4810,4609.792,4.723485,77.000
PNW88224,3612,3411.792,1.906332,23.000
PNW88140,1816,1615.792,9.753177,55.729
PNW88073,4855,4654.792,1.215018,20.000
PNW87877,682,482.033,0.586647,1.000
PNW88557,14292,14091.792,0.822757,41.000
PNW87888,4454,4253.792,1.462513,22.000
PNW87949,3506,3305.792,1.710833,20.000
PNW88741,1541,1340.792,0.210907,1.000
PNW89006,1230,1029.792,27.016470,98.384
PNW88122,2313,2112.792,10.305930,77.000
PNW88310,2608,2407.792,25.906416,220.584
PNW88674,2979,2778.792,3.460000,34.000
PNW88153,5895,5694.792,2.780759,56.000
PNW88266,2372,2171.792,3.515594,27.000
PNW88717,5800,5599.792,1.009976,20.000
PNW88747,2370,2169.792,0.390982,3.000
PNW88171,2752,2551.792,4.211061,38.000
PNW87802,4338,4137.792,2.255269,33.000
PNW88947,1373,1172.792,8.680301,36.000
PNW88605,1364,1163.792,19.415553,79.905
PNW88107,6794,6593.792,2.778625,64.791
PNW87999,4931,4730.792,1.016174,17.000
PNW88013,2507,2306.792,1.225871,10.000
PNW89066,3390,3189.792,18.862795,212.772
PNW88332,1293,1092.792,18.372748,71.000
PNW88891,1975,1774.792,16.889299,106.000
PNW88236,4606,4405.792,4.107799,64.000
PNW89005,912,711.816,42.110588,106.000
PNW88315,4243,4042.792,3.007740,43.000
PNW87957,3530,3329.792,17.485275,205.891
PNW88582,3253,3052.792,0.555785,6.000
PNW88652,5446,5245.792,11.549223,214.245
PNW87963,13119,12918.792,2.342152,107.000
PNW88898,10143,9942.792,1.763342,62.000
PNW87893,1824,1623.792,1.211650,6.958
PNW88200,2455,2254.792,398.306545,3175.929
PNW88470,2092,1891.792,0.149479,1.000
PNW88831,3786,3585.792,0.000000,0.000
PNW88141,5069,4868.792,0.813130,14.000
PNW87821,3561,3360.792,6.142472,73.001
PNW88973,5569,5368.792,1.211447,23.000
PNW88972,5572,5371.792,0.000000,0.000
PNW87879,1923,1722.792,4.493182,27.374
PNW88502,1803,1602.792,1181.433574,6696.274
PNW88305,5736,5535.792,1.839713,36.014
PNW88744,3372,3171.792,46.586839,522.534
PNW87868,2348,2147.792,107.411124,815.809
PNW88488,1522,1321.792,0.000000,0.000
PNW88044,5884,5683.792,0.248763,5.000
PNW88102,4916,4715.792,7.966527,132.853
PNW88360,4186,3985.792,2.554118,36.000
PNW88759,1472,1271.792,13.785701,62.000
PNW88058,4885,4684.792,2.716285,45.000
PNW88451,3381,3180.792,11.214887,126.147
PNW89015,4981,4780.792,2.306842,39.000
PNW88047,2904,2703.792,0.000000,0.000
PNW88762,877,676.846,43.898303,105.071
PNW88458,6229,6028.792,4.456013,95.000
PNW87964,1619,1418.792,3.986250,20.000
PNW88009,6841,6640.792,0.894237,21.000
PNW88909,2682,2481.792,4.448170,39.039
PNW88498,2047,1846.792,4.089843,26.710
PNW88810,581,381.283,2.457819,3.314
PNW88926,3995,3794.792,46.328478,621.703
PNW88927,4010,3809.792,14.713861,198.232
PNW89041,1734,1533.792,0.553106,3.000
PNW88441,1342,1141.792,22.785266,92.000
PNW88121,12875,12674.792,1.026290,46.000
PNW88492,754,553.958,0.000000,0.000
PNW88698,3672,3471.792,1.898838,23.312
PNW89022,1513,1312.792,0.646217,3.000
PNW87929,2533,2332.792,0.000000,0.000
PNW88487,1620,1419.792,0.000000,0.000
PNW88486,1104,903.792,0.625758,2.000
PNW88485,1320,1119.792,0.000000,0.000
PNW88692,1649,1448.792,4.684448,24.000
PNW88019,6282,6081.792,1.720376,37.000
PNW88538,2669,2468.792,0.114543,1.000
PNW88896,8762,8561.792,2.873482,87.000
PNW88297,3559,3358.792,18.605689,220.992
PNW88704,1950,1749.792,23.756728,147.001
PNW88946,5693,5492.792,2.883022,56.000
