Name,Length,EffectiveLength,TPM,NumReads
PNW88510,1200,988.393,5.850954,15.367
PNW88509,1921,1709.393,443.089374,2012.633
PNW87979,4252,4040.393,37.349893,401.000
PNW88221,3217,3005.393,12.521817,100.000
PNW88340,3049,2837.393,0.000000,0.000
PNW89032,1285,1073.393,2.103590,6.000
PNW87890,985,773.393,8.272130,17.000
PNW87780,2525,2313.393,3.090814,19.000
PNW87864,1535,1323.393,27.299273,96.000
PNW88904,2758,2546.393,7.255088,49.091
PNW88248,2355,2143.393,0.000000,0.000
PNW88249,2334,2122.393,9.043010,51.000
PNW88667,6336,6124.393,4.362786,71.000
PNW89099,3472,3260.393,0.344638,2.986
PNW88337,5050,4838.393,75.524296,971.000
PNW88648,1640,1428.393,18.705930,71.000
PNW88734,1260,1048.393,3.589588,10.000
PNW88863,5246,5034.393,0.448511,6.000
PNW89046,2706,2494.393,6.336553,42.000
PNW88562,2259,2047.393,2.021902,11.000
PNW87750,3789,3577.393,28.087509,267.000
PNW88182,4240,4028.393,14.786890,158.285
PNW88834,2719,2507.393,24.666621,164.348
PNW87892,2450,2238.393,0.000000,0.000
PNW87863,2342,2130.393,35.374703,200.255
PNW88723,1039,827.393,0.000000,0.000
PNW88724,668,456.481,0.000000,0.000
PNW88500,7078,6866.393,0.383652,7.000
PNW87862,653,441.487,0.000000,0.000
PNW88583,2695,2483.393,3.182310,21.000
PNW88312,2252,2040.393,4.057677,22.000
PNW88636,3185,2973.393,35.691550,282.000
PNW88366,6437,6225.393,4.775611,79.000
PNW88532,3155,2943.393,2.940683,23.000
PNW88199,6286,6074.393,5.761674,93.000
PNW88852,1610,1398.393,9.149942,34.000
PNW89003,3179,2967.393,0.000000,0.000
PNW88553,4592,4380.393,5.584302,65.000
PNW88261,2092,1880.393,3.202138,16.000
PNW88931,3412,3200.393,15.756875,134.000
PNW87865,3055,2843.393,196.940330,1488.000
PNW87757,3143,2931.393,0.128379,1.000
PNW88745,1926,1714.393,0.000000,0.000
PNW87855,1525,1313.393,3.151858,11.000
PNW88710,4192,3980.393,5.666022,59.929
PNW88711,3903,3691.393,2.456381,24.094
PNW88138,8196,7984.393,47.981571,1018.000
PNW88226,2906,2694.393,10.615031,76.000
PNW88311,8639,8427.393,3.885032,87.000
PNW88702,1178,966.393,41.278206,106.000
PNW88853,2144,1932.393,5.063450,26.000
PNW88715,1546,1334.393,0.282023,1.000
PNW88758,4378,4166.393,0.361300,4.000
PNW87782,531,319.698,0.000000,0.000
PNW87781,2452,2240.393,9.910520,59.000
PNW88230,1496,1284.393,127.748922,436.000
PNW87752,4376,4164.393,5.873950,65.000
PNW88916,8520,8308.393,3.533020,78.000
PNW88917,5952,5740.393,0.000000,0.000
PNW87954,6669,6457.393,0.000000,0.000
PNW88287,1215,1003.393,0.000000,0.000
PNW88286,1203,991.393,4.175568,11.000
PNW88436,2741,2529.393,5.951306,40.000
PNW87861,1896,1684.393,52.950928,237.000
PNW88680,3646,3434.393,21.148323,193.000
PNW88028,1388,1176.393,7.997537,25.000
PNW88176,2289,2077.393,12.499685,69.000
PNW88177,2112,1900.393,0.000000,0.000
PNW88147,2007,1795.393,3.353738,16.000
PNW88951,6002,5790.393,1.828503,28.134
PNW88950,5025,4813.393,5.775113,73.866
PNW89029,1995,1783.393,21.945978,104.000
PNW88504,3172,2960.393,12.203671,96.000
PNW88598,1055,843.393,3.569676,8.000
PNW89070,1864,1652.393,52.154381,229.000
PNW87990,5262,5050.393,0.223545,3.000
PNW88685,3358,3146.393,1.196067,10.000
PNW88714,3211,2999.393,5.072706,40.430
PNW88467,2592,2380.393,1.739052,11.000
PNW88784,5838,5626.393,8.695246,130.000
PNW88157,1809,1597.393,0.235590,1.000
PNW88095,2268,2056.393,0.000000,0.000
PNW88096,3494,3282.393,12.267662,107.000
PNW88770,1280,1068.393,2.580978,7.327
PNW88771,399,190.506,0.000000,0.000
PNW88137,3456,3244.393,0.347982,3.000
PNW88473,4298,4086.393,0.000000,0.000
PNW88472,4554,4342.393,10.313034,119.000
PNW87795,2615,2403.393,4.854064,31.000
PNW88753,2855,2643.393,2.704958,19.000
PNW88088,1679,1467.393,9.745538,38.000
PNW88089,1749,1537.393,0.000000,0.000
PNW88355,7175,6963.393,10.970937,203.000
PNW88615,1257,1045.393,14.399556,40.000
PNW88797,1831,1619.393,0.697168,3.000
PNW87988,6932,6720.393,1.119964,20.000
PNW88264,2172,1960.393,0.575900,3.000
PNW88358,5884,5672.393,9.354518,141.000
PNW88267,22598,22386.393,2.521597,150.000
PNW88508,2242,2030.393,16.125299,87.000
PNW87754,1326,1114.393,2.701595,8.000
PNW87753,1338,1126.393,0.000000,0.000
PNW88442,5968,5756.393,18.762904,287.000
PNW88889,3866,3654.393,5.766886,56.000
PNW88494,8300,8088.393,0.046527,1.000
PNW88854,2101,1889.393,15.536062,78.000
PNW87854,12099,11887.393,7.407946,234.000
PNW88390,6288,6076.393,0.000000,0.000
PNW88388,7467,7255.393,0.674297,13.000
PNW88389,6285,6073.393,0.000000,0.000
PNW88626,5613,5401.393,1.602473,23.000
PNW88231,1378,1166.393,276.828679,858.000
PNW88241,10492,10280.393,1.866934,51.000
PNW88578,1790,1578.393,50.784727,213.000
PNW89018,2722,2510.393,3.597809,24.000
PNW87737,2900,2688.393,10.496869,74.987
PNW88993,1804,1592.393,0.945319,4.000
PNW87850,1319,1107.393,3.738175,11.000
PNW88003,2490,2278.393,49.110486,297.327
PNW88031,7175,6963.393,2.540069,47.000
PNW88030,6765,6553.393,0.000000,0.000
PNW88035,4587,4375.393,34.318194,399.000
PNW88427,1574,1362.393,1.933590,7.000
PNW88376,5436,5224.393,0.360166,5.000
PNW87784,4412,4200.393,2.060661,23.000
PNW87851,1543,1331.393,1.413294,5.000
PNW88622,3742,3530.393,0.532986,5.000
PNW88308,6227,6015.393,1.564028,25.000
PNW88067,2202,1990.393,0.000000,0.000
PNW88068,1991,1779.393,9.305709,44.000
PNW88996,2857,2645.393,4.979050,35.000
PNW88645,2969,2757.393,1.501283,11.000
PNW88856,2031,1819.393,1.447905,7.000
PNW88265,7767,7555.393,0.896570,18.000
PNW87819,3938,3726.393,0.000000,0.000
PNW87820,3935,3723.393,1.617148,16.000
PNW88403,1185,973.393,8.892182,23.000
PNW88848,4438,4226.393,0.801385,9.000
PNW88354,4224,4012.393,0.468959,5.000
PNW88808,2540,2328.393,2.497333,15.451
PNW88807,2028,1816.393,0.000000,0.000
PNW88809,809,597.435,0.000000,0.000
PNW88104,3768,3556.393,0.000000,0.000
PNW88103,5791,5579.393,3.440912,51.014
PNW88527,3902,3690.393,9.483725,93.000
PNW87987,1972,1760.393,4.061745,19.000
PNW88314,1261,1049.393,17.572220,49.000
PNW88039,2227,2015.393,0.000000,0.000
PNW88038,2917,2705.393,0.000000,0.000
PNW88002,1968,1756.393,0.000000,0.000
PNW88505,4315,4103.393,3.485051,38.000
PNW89059,4469,4257.393,1.394577,15.777
PNW88071,5392,5180.393,4.993033,68.732
PNW88072,5422,5210.393,11.142282,154.268
PNW88339,1806,1594.393,4.484633,19.000
PNW88837,1351,1139.393,4.624057,14.000
PNW88913,3607,3395.393,4.433417,40.000
PNW88124,4773,4561.393,5.362712,65.000
PNW87931,4409,4197.393,0.000000,0.000
PNW87930,4878,4666.393,5.351875,66.362
PNW88169,3129,2917.393,3.224881,25.000
PNW88170,2175,1963.393,0.000000,0.000
PNW88709,4378,4166.393,5.874673,65.039
PNW87950,6475,6263.393,19.947892,332.000
PNW88783,4764,4552.393,0.661331,8.000
PNW88796,3824,3612.393,0.000000,0.000
PNW88208,3219,3007.393,3.628912,29.000
PNW88183,3361,3149.393,0.305552,2.557
PNW89038,1489,1277.393,0.294608,1.000
PNW88963,3485,3273.393,8.507504,74.000
PNW88173,3958,3746.393,0.245395,2.443
PNW88133,1283,1071.393,2.107517,6.000
PNW88597,1497,1285.393,18.151998,62.000
PNW88930,1848,1636.393,2.529727,11.000
PNW88706,2958,2746.393,6.387801,46.617
PNW88705,2967,2755.393,2.100984,15.383
PNW88225,10299,10087.393,0.000000,0.000
PNW88880,2417,2205.393,23.889699,140.000
PNW88284,1937,1725.393,22.029366,101.000
PNW88090,1425,1213.393,4.962348,16.000
PNW88414,1802,1590.393,5.205793,22.000
PNW87838,3605,3393.393,30.275903,273.000
PNW88511,1547,1335.393,45.935367,163.000
PNW87842,2460,2248.393,3.334697,19.923
PNW88801,1126,914.393,2.057813,5.000
PNW89097,1326,1114.393,0.000000,0.000
PNW87971,815,603.432,0.000000,0.000
PNW88773,472,261.188,0.000000,0.000
PNW87808,1262,1050.393,3.582753,10.000
PNW88413,2215,2003.393,15.027699,80.000
PNW88056,1858,1646.393,50.287243,220.000
PNW88246,1471,1259.393,10.159827,34.000
PNW88921,6139,5927.393,4.317315,68.000
PNW88862,6066,5854.393,2.185575,34.000
PNW88977,1920,1708.393,0.000000,0.000
PNW88635,9515,9303.393,15.169054,375.000
PNW88569,669,457.480,0.000000,0.000
PNW88570,1796,1584.393,0.000000,0.000
PNW87939,3404,3192.393,1.650366,14.000
PNW88415,4917,4705.393,1.519590,19.000
PNW88361,1615,1403.393,13.417478,50.036
PNW88362,432,222.134,5.021688,2.964
PNW88394,1026,814.393,1.386296,3.000
PNW88887,5521,5309.393,3.827520,54.000
PNW88602,2746,2534.393,6.088054,41.000
PNW88892,1423,1211.393,28.580608,92.000
PNW89011,3116,2904.393,1.261733,9.738
PNW88612,1596,1384.393,14.407385,53.000
PNW88539,937,725.410,2.593912,5.000
PNW89014,2313,2101.393,2.507202,14.000
PNW88825,8218,8006.393,5.300435,112.766
PNW87773,1599,1387.393,0.000000,0.000
PNW88383,1179,967.393,52.127942,134.000
PNW88983,1362,1150.393,0.000000,0.000
PNW88984,1806,1594.393,1.888266,8.000
PNW88816,2577,2365.393,3.659259,23.000
PNW89069,1338,1126.393,54.792688,164.000
PNW88210,14240,14028.393,3.165503,118.000
PNW88818,3078,2866.393,11.159682,85.000
PNW88167,1426,1214.393,24.481416,79.000
PNW88513,3372,3160.393,11.550459,97.000
PNW88180,5267,5055.393,10.107368,135.776
PNW88179,1644,1432.393,0.000000,0.000
PNW88426,1429,1217.393,27.203236,88.000
PNW88934,8424,8212.393,0.458246,10.000
PNW88410,2547,2335.393,57.625472,357.607
PNW88411,2253,2041.393,3.301858,17.911
PNW88634,8125,7913.393,3.281368,69.000
PNW88958,1422,1210.393,10.882040,35.000
PNW87823,2458,2246.393,2.177841,13.000
PNW87804,2329,2117.393,0.710931,4.000
PNW87803,2350,2138.393,0.000000,0.000
PNW87951,3208,2996.393,38.566454,307.072
PNW87952,1119,907.393,0.000000,0.000
PNW88655,2973,2761.393,0.000000,0.000
PNW88409,953,741.401,34.008693,67.000
PNW88590,3531,3319.393,0.566865,5.000
PNW87874,1147,935.393,25.346335,63.000
PNW88350,8756,8544.393,4.448450,101.000
PNW87778,2289,2077.393,9.057743,50.000
PNW88474,1721,1509.393,49.117082,197.000
PNW88673,4655,4443.393,3.048993,36.000
PNW88922,2162,1950.393,0.192951,1.000
PNW88923,2165,1953.393,0.000000,0.000
PNW89009,5771,5559.393,167.471501,2474.000
PNW88116,3408,3196.393,0.768774,6.530
PNW88117,3003,2791.393,5.291796,39.251
PNW87755,1360,1148.393,11.469545,35.000
PNW88599,1260,1048.393,0.000000,0.000
PNW88600,1721,1509.393,0.747976,3.000
PNW88455,2305,2093.393,1.299841,7.231
PNW88454,2254,2042.393,5.301034,28.769
PNW88742,9858,9646.393,20.052418,514.000
PNW87908,3020,2808.393,0.821178,6.128
PNW87822,2648,2436.393,0.308924,2.000
PNW87848,2554,2342.393,7.069058,44.000
PNW88233,886,674.418,0.000000,0.000
PNW88294,3790,3578.393,2.839516,27.000
PNW88644,2993,2781.393,0.135303,1.000
PNW88406,2677,2465.393,0.305290,2.000
PNW88357,5698,5486.393,0.000000,0.000
PNW87818,3192,2980.393,10.480287,83.000
PNW88633,3909,3697.393,1.832084,18.000
PNW88374,5221,5009.393,0.000000,0.000
PNW87749,2496,2284.393,8.566455,52.000
PNW88595,4966,4754.393,2.453778,31.000
PNW88567,3249,3037.393,15.611268,126.000
PNW87771,1857,1645.393,9.148692,40.000
PNW87866,2185,1973.393,4.958250,26.000
PNW88345,1867,1655.393,24.097579,106.000
PNW88363,4520,4308.393,0.611436,7.000
PNW88960,4311,4099.393,4.222862,46.000
PNW88658,1531,1319.393,23.103593,81.000
PNW88832,3783,3571.393,0.000000,0.000
PNW88573,1562,1350.393,1.672090,6.000
PNW88743,13751,13539.393,0.395564,14.231
PNW87948,7449,7237.393,2.547901,49.000
PNW87883,1763,1551.393,0.000000,0.000
PNW87809,2415,2203.393,7.856597,46.000
PNW88218,6664,6452.393,1.166481,20.000
PNW87835,10952,10740.393,1.857053,53.000
PNW88694,4668,4456.393,0.480761,5.693
PNW88695,4298,4086.393,0.000000,0.000
PNW88696,3603,3391.393,0.000000,0.000
PNW88833,6997,6785.393,0.443694,8.000
PNW88868,2191,1979.393,0.190124,1.000
PNW88006,1544,1332.393,26.549980,94.000
PNW88811,1776,1564.393,32.234994,134.000
PNW88690,2596,2384.393,0.000000,0.000
PNW88552,2998,2786.393,95.892491,710.000
PNW88971,13179,12967.393,2.844081,98.000
PNW89067,1737,1525.393,0.000000,0.000
PNW87745,2288,2076.393,1.812421,10.000
PNW88558,1144,932.393,69.018551,171.000
PNW89050,5302,5090.393,1.741843,23.561
PNW88755,1168,956.393,20.067927,51.000
PNW88768,2975,2763.393,7.762486,57.000
PNW87756,2478,2266.393,40.349642,243.000
PNW87937,4059,3847.393,17.900005,183.000
PNW88391,1375,1163.393,6.469523,20.000
PNW88620,2211,1999.393,1.317554,7.000
PNW88499,3302,3090.393,13.760473,113.000
PNW88507,6609,6397.393,0.058825,1.000
PNW87980,1939,1727.393,0.653580,3.000
PNW88214,2673,2461.393,5.809935,38.000
PNW88684,4286,4074.393,2.493845,27.000
PNW88348,2235,2023.393,4.835727,26.000
PNW87825,1357,1145.393,2.957036,9.000
PNW88247,6435,6223.393,1.269874,21.000
PNW88462,3049,2837.393,3.315806,25.000
PNW88093,2334,2122.393,6.560615,37.000
PNW88524,8499,8287.393,10.660362,234.758
PNW88522,6909,6697.393,0.000000,0.000
PNW88523,6906,6694.393,0.126008,2.242
PNW89053,6638,6426.393,1.815361,31.000
PNW87896,4058,3846.393,1.901956,19.440
PNW88554,2482,2270.393,1.160288,7.000
PNW87775,6191,5979.393,0.000000,0.000
PNW87774,6119,5907.393,17.582548,276.000
PNW88708,7574,7362.393,9.354071,183.000
PNW88313,1406,1194.393,11.434392,36.290
PNW88643,2032,1820.393,114.941877,556.000
PNW89004,5945,5733.393,4.332123,66.000
PNW88769,2683,2471.393,5.329603,35.000
PNW88260,2507,2295.393,24.920409,152.000
PNW88575,1708,1496.393,0.000000,0.000
PNW88433,1804,1592.393,77.988819,330.000
PNW88521,450,239.579,0.000000,0.000
PNW88446,3290,3078.393,12.713874,104.000
PNW88844,2162,1950.393,1.929508,10.000
PNW88106,2168,1956.393,34.047546,177.000
PNW88032,6385,6173.393,16.459189,270.000
PNW88676,3406,3194.393,1.178095,10.000
PNW87859,3269,3057.393,66.713947,542.000
PNW88646,3728,3516.393,3.959797,37.000
PNW88804,4934,4722.393,0.000000,0.000
PNW88657,1779,1567.393,0.000000,0.000
PNW87751,3718,3506.393,0.851553,7.934
PNW88022,3965,3753.393,12.031667,120.000
PNW88023,2325,2113.393,0.000000,0.000
PNW88969,2831,2619.393,1.724047,12.000
PNW87920,2227,2015.393,41.453564,222.000
PNW88333,4351,4139.393,4.909369,54.000
PNW87881,2840,2628.393,0.572715,4.000
PNW87766,2724,2512.393,1.070167,7.144
PNW88785,1441,1229.393,13.774964,45.000
PNW88328,2141,1929.393,37.826101,193.929
PNW87788,3259,3047.393,0.246985,2.000
PNW87789,3262,3050.393,0.000000,0.000
PNW87872,2060,1848.393,0.000000,0.000
PNW88452,2618,2406.393,55.673955,356.000
PNW88463,7727,7515.393,17.237906,344.245
PNW88202,3897,3685.393,4.493011,44.000
PNW87797,1361,1149.393,2.619330,8.000
PNW88627,1194,982.393,2.681523,7.000
PNW88790,2149,1937.393,8.546801,44.000
PNW88421,3720,3508.393,73.905983,689.000
PNW88910,1907,1695.393,62.596115,282.000
PNW88911,594,382.549,0.000000,0.000
PNW87975,5539,5327.393,0.423843,6.000
PNW88243,4080,3868.393,17.608266,181.000
PNW88459,5386,5174.393,53.965113,742.000
PNW88561,2499,2287.393,5.429274,33.000
PNW88752,1603,1391.393,34.620141,128.000
PNW87911,3009,2797.393,0.000000,0.000
PNW88395,1905,1693.393,1.777874,8.000
PNW88660,1529,1317.393,862.024182,3017.631
PNW88661,1768,1556.393,2.507208,10.369
PNW88437,5848,5636.393,10.883158,163.000
PNW88537,2820,2608.393,1.442765,10.000
PNW87912,2223,2011.393,3.929081,21.000
PNW88229,2905,2693.393,5.588933,40.000
PNW88691,652,440.487,0.000000,0.000
PNW87792,3060,2848.393,1.717561,13.000
PNW87791,3078,2866.393,0.000000,0.000
PNW88417,1988,1776.393,7.202919,34.000
PNW87738,5955,5743.393,4.390105,67.000
PNW88884,4419,4207.393,27.381978,306.132
PNW88885,4724,4512.393,9.525063,114.211
PNW88274,1307,1095.393,1.030671,3.000
PNW87786,1182,970.393,24.819958,64.000
PNW87849,3793,3581.393,19.544725,186.000
PNW88900,4527,4315.393,45.521729,522.000
PNW88748,3639,3427.393,620.043978,5647.000
PNW88440,3313,3101.393,10.556770,87.000
PNW88053,6891,6679.393,14.517854,257.674
PNW88054,6894,6682.393,9.085327,161.326
PNW88368,1960,1748.393,5.381082,25.000
PNW88037,3187,2975.393,0.126481,1.000
PNW88036,3232,3020.393,0.000000,0.000
PNW88571,3346,3134.393,31.577004,263.000
PNW88617,1002,790.393,0.000000,0.000
PNW88618,2579,2367.393,0.000000,0.000
PNW88619,2162,1950.393,0.385902,2.000
PNW88775,4981,4769.393,4.418690,56.000
PNW88774,3333,3121.393,0.000000,0.000
PNW88881,1264,1052.393,3.218350,9.000
PNW87968,2327,2115.393,3.456530,19.430
PNW87967,1803,1591.393,11.485856,48.570
PNW88262,8500,8288.393,8.808460,194.000
PNW88516,5692,5480.393,3.493641,50.877
PNW88517,5734,5522.393,0.000000,0.000
PNW88987,2942,2730.393,0.689150,5.000
PNW87813,2654,2442.393,0.000000,0.000
PNW87812,2615,2403.393,0.000000,0.000
PNW88418,2129,1917.393,15.112915,77.000
PNW89040,2082,1870.393,2.012036,10.000
PNW88207,2707,2495.393,0.301620,2.000
PNW87884,2582,2370.393,4.445354,28.000
PNW87858,1263,1051.393,1.174875,3.282
PNW87857,2537,2325.393,6.265865,38.718
PNW87941,395,186.726,7.141480,3.543
PNW87942,3845,3633.393,0.846605,8.174
PNW87943,3864,3652.393,230.212680,2234.283
PNW88291,7036,6824.393,0.000000,0.000
PNW89033,1399,1187.393,13.311393,42.000
PNW88731,3707,3495.393,0.107851,1.002
PNW87783,3260,3048.393,3.209749,26.000
PNW89048,7419,7207.393,0.052214,1.000
PNW87910,1283,1071.393,0.000000,0.000
PNW88163,3587,3375.393,3.344764,30.000
PNW89061,3318,3106.393,11.993541,99.000
PNW87790,1973,1761.393,2.991165,14.000
PNW89086,1504,1292.393,0.000000,0.000
PNW88990,4389,4177.393,0.000000,0.000
PNW88392,3527,3315.393,0.681059,6.000
PNW88393,3837,3625.393,0.000000,0.000
PNW88672,2085,1873.393,3.488718,17.367
PNW88872,2843,2631.393,2.574278,18.000
PNW88883,6501,6289.393,2.333590,39.000
PNW88907,2790,2578.393,19.995860,137.000
PNW88115,3692,3480.393,1.838185,17.000
PNW88320,1650,1438.393,6.279172,24.000
PNW88008,2941,2729.393,0.000000,0.000
PNW88007,2902,2690.393,3.357099,24.000
PNW88069,6836,6624.393,6.078638,107.000
PNW87768,2539,2327.393,21.667246,134.000
PNW88193,1964,1752.393,9.878590,46.000
PNW88424,1829,1617.393,68.546793,294.601
PNW89052,8402,8190.393,0.229739,5.000
PNW88242,2389,2177.393,1.037010,6.000
PNW88185,4583,4371.393,4.562728,53.000
PNW88849,1473,1261.393,4.773515,16.000
PNW88735,9846,9634.393,0.078122,2.000
PNW88912,5370,5158.393,2.407510,33.000
PNW88428,1488,1276.393,78.132217,265.000
PNW89095,2025,1813.393,6.433368,31.000
PNW88586,4110,3898.393,3.764849,39.000
PNW89056,4202,3990.393,1.791870,19.000
PNW89055,3495,3283.393,0.000000,0.000
PNW88114,2153,1941.393,3.683060,19.000
PNW88533,2508,2296.393,3.113695,19.000
PNW87867,447,236.630,0.000000,0.000
PNW88307,8999,8787.393,4.839349,113.000
PNW89083,2077,1865.393,10.288889,51.000
PNW89073,1248,1036.393,4.357381,12.000
PNW89077,4939,4727.393,9.154713,115.000
PNW89076,4870,4658.393,0.000000,0.000
PNW89013,1487,1275.393,13.573208,46.000
PNW87801,2571,2359.393,0.000000,0.000
PNW88955,1633,1421.393,207.572858,784.000
PNW88326,10171,9959.393,18.590917,492.000
PNW88968,5744,5532.393,7.482526,110.000
PNW88457,2880,2668.393,0.141032,1.000
PNW88506,2378,2166.393,14.765573,85.000
PNW88551,3140,2928.393,1.156596,9.000
PNW87969,1461,1249.393,6.927834,23.000
PNW88580,2500,2288.393,0.000000,0.000
PNW88382,980,768.398,48.975906,100.000
PNW88212,1275,1063.393,0.000000,0.000
PNW88213,1254,1042.393,3.249225,9.000
PNW87846,4078,3866.393,5.548013,57.000
PNW89023,1982,1770.393,2.338254,11.000
PNW88203,1751,1539.393,10.267588,42.000
PNW89075,3200,2988.393,2.644540,21.000
PNW88536,2017,1805.393,19.177179,92.000
PNW89024,2157,1945.393,0.967233,5.000
PNW88997,4810,4598.393,26.597810,325.000
PNW88224,3612,3400.393,0.221345,2.000
PNW88140,1816,1604.393,4.691243,20.000
PNW88073,4855,4643.393,0.810463,10.000
PNW87877,682,470.476,0.000000,0.000
PNW88557,14292,14080.393,3.020176,113.000
PNW87888,4454,4242.393,6.386901,72.000
PNW87949,3506,3294.393,2.170435,19.000
PNW88741,1541,1329.393,0.000000,0.000
PNW89006,1230,1018.393,3.325798,9.000
PNW88122,2313,2101.393,3.044460,17.000
PNW88310,2608,2396.393,26.869959,171.103
PNW88674,2979,2767.393,1.495858,11.000
PNW88153,5895,5683.393,2.913490,44.000
PNW88266,2372,2160.393,0.870975,5.000
PNW88717,5800,5588.393,3.905797,58.000
PNW88747,2370,2158.393,26.502186,152.000
PNW88171,2752,2540.393,0.296277,2.000
PNW87802,4338,4126.393,1.732813,19.000
PNW88947,1373,1161.393,9.072929,28.000
PNW88605,1364,1152.393,10.450043,32.000
PNW88107,6794,6582.393,8.347139,146.000
PNW87999,4931,4719.393,1.594823,20.000
PNW88013,2507,2295.393,0.163950,1.000
PNW89066,3390,3178.393,9.888159,83.513
PNW88332,1293,1081.393,14.616199,42.000
PNW88891,1975,1763.393,11.951091,56.000
PNW88236,4606,4394.393,3.254268,38.000
PNW89005,912,700.416,29.013895,54.000
PNW88315,4243,4031.393,2.520445,27.000
PNW87957,3530,3318.393,19.506046,172.000
PNW88582,3253,3041.393,6.186800,50.000
PNW88652,5446,5234.393,27.464116,382.000
PNW87963,13119,12907.393,6.210258,213.000
PNW88898,10143,9931.393,23.607308,623.000
PNW87893,1824,1612.393,0.650062,2.785
PNW88200,2455,2243.393,167.750288,1000.000
PNW88470,2092,1880.393,2.001336,10.000
PNW88831,3786,3574.393,0.000000,0.000
PNW88141,5069,4857.393,4.183686,54.000
PNW87821,3561,3349.393,5.842596,52.000
PNW88973,5569,5357.393,0.070245,1.000
PNW88972,5572,5360.393,0.000000,0.000
PNW87879,1923,1711.393,1.979071,9.000
PNW88502,1803,1591.393,144.724694,612.000
PNW88305,5736,5524.393,3.474195,51.000
PNW88744,3372,3160.393,13.217536,111.000
PNW87868,2348,2136.393,131.585518,747.000
PNW88488,1522,1310.393,0.271895,0.947
PNW88044,5884,5672.393,0.132688,2.000
PNW88102,4916,4704.393,3.839784,48.000
PNW88360,4186,3974.393,11.552012,122.000
PNW88759,1472,1260.393,5.075883,17.000
PNW88058,4885,4673.393,3.945776,49.000
PNW88451,3381,3169.393,4.274595,36.000
PNW89015,4981,4769.393,20.278630,257.000
PNW88047,2904,2692.393,0.559101,4.000
PNW88762,877,665.419,6.786632,12.000
PNW88458,6229,6017.393,3.439719,55.000
PNW87964,1619,1407.393,1.069580,4.000
PNW88009,6841,6629.393,0.510902,9.000
PNW88909,2682,2470.393,2.285040,15.000
PNW88498,2047,1835.393,0.220530,1.076
PNW88810,581,369.571,0.000000,0.000
PNW88926,3995,3783.393,31.910697,320.811
PNW88927,4010,3798.393,3.585472,36.189
PNW89041,1734,1522.393,0.000000,0.000
PNW88441,1342,1130.393,338.912057,1018.000
PNW88121,12875,12663.393,3.209536,108.000
PNW88492,754,542.455,0.000000,0.000
PNW88698,3672,3460.393,61.932686,569.478
PNW89022,1513,1301.393,0.000000,0.000
PNW87929,2533,2321.393,8.267803,51.000
PNW88487,1620,1408.393,0.000000,0.000
PNW88486,1104,892.393,0.000000,0.000
PNW88485,1320,1108.393,2.037165,6.000
PNW88692,1649,1437.393,1.309071,5.000
PNW88019,6282,6070.393,7.067351,114.000
PNW88538,2669,2457.393,1.225135,8.000
PNW88896,8762,8550.393,5.237566,119.000
PNW88297,3559,3347.393,8.431856,75.000
PNW88704,1950,1738.393,2.597777,12.000
PNW88946,5693,5481.393,9.680477,141.000
PNW88693,6384,6172.393,10.058293,164.972
